kmeans_labels,Driver,LapNumber,Team,LapTime_Sec,Position,Compound,Sector1Time_Sec,Sector2Time_Sec,Sector3Time_Sec,TyreLife,TrackTemp,SpeedST,Compound_Num,pca_x,pca_y
0,PIA,2.0,McLaren,75.745,1.0,MEDIUM,25.785,27.034,22.926,2.0,29.3,279.0,2,0.13817616323723536,0.17799997838120762
0,VER,2.0,Red Bull Racing,76.304,2.0,SOFT,26.079,27.315,22.91,2.0,29.3,275.0,1,0.15738095086046952,0.0
0,NOR,2.0,McLaren,76.686,3.0,MEDIUM,26.261,27.587,22.838,2.0,29.3,266.0,2,0.167437706947059,0.1797696711882492
0,HAD,2.0,Racing Bulls,76.55,4.0,MEDIUM,26.203,27.711,22.636,2.0,29.3,305.0,2,0.10994075452297229,0.17861383906738387
0,LEC,2.0,Ferrari,77.076,5.0,MEDIUM,26.543,27.78,22.753,2.0,29.3,304.0,2,0.11705245560865819,0.17954691023720348
0,RUS,2.0,Mercedes,76.688,6.0,MEDIUM,26.327,27.626,22.735,2.0,29.3,298.0,2,0.12130455548045317,0.17896990291084847
0,HAM,2.0,Ferrari,76.716,7.0,MEDIUM,26.405,27.548,22.763,2.0,29.3,290.0,2,0.1327565172012125,0.17902318465328587
0,LAW,2.0,Racing Bulls,76.919,8.0,MEDIUM,26.557,27.387,22.975,2.0,29.3,289.0,2,0.1363679544520432,0.1795687330911364
0,SAI,2.0,Williams,76.974,9.0,MEDIUM,26.659,27.293,23.022,2.0,29.3,273.0,2,0.1595274199883192,0.17979535507615474
0,ALB,2.0,Williams,77.145,10.0,MEDIUM,26.674,27.716,22.755,2.0,29.3,282.0,2,0.14881588553440062,0.17977586065093631
0,TSU,2.0,Red Bull Racing,77.298,11.0,SOFT,26.841,27.919,22.538,2.0,29.3,265.0,1,0.18147712804699284,0.0007798309587736529
0,ANT,2.0,Mercedes,77.453,12.0,MEDIUM,26.536,28.129,22.788,2.0,29.3,289.0,2,0.1438251032607291,0.18100058593852475
0,ALO,2.0,Aston Martin,77.305,13.0,MEDIUM,26.451,27.812,23.042,2.0,29.3,288.0,2,0.1437645559261722,0.18112335639252708
0,GAS,2.0,Alpine,77.59,14.0,MEDIUM,26.71,27.773,23.107,2.0,29.3,270.0,2,0.172207682104954,0.18171617492664366
0,COL,2.0,Alpine,77.627,15.0,SOFT,26.856,27.72,23.051,2.0,29.3,273.0,1,0.17484242706838662,0.0023254161990000077
0,OCO,2.0,Haas F1 Team,77.655,16.0,HARD,26.915,27.624,23.116,2.0,29.3,293.0,3,0.1319998198007118,0.3600687887609787
0,HUL,2.0,Kick Sauber,77.546,17.0,SOFT,26.936,27.777,22.833,2.0,29.3,275.0,1,0.17032108914383373,0.0015477349737054724
0,BOR,2.0,Kick Sauber,77.934,18.0,MEDIUM,26.888,27.887,23.159,2.0,29.3,275.0,2,0.16898389084183824,0.18231585225820235
0,STR,2.0,Aston Martin,77.82,19.0,MEDIUM,26.754,27.915,23.151,2.0,29.3,284.0,2,0.15519697864737197,0.1821514500356835
0,BEA,2.0,Haas F1 Team,76.926,20.0,HARD,26.409,27.377,23.14,2.0,29.3,292.0,3,0.1258379226921433,0.3591544564562846
0,PIA,3.0,McLaren,75.734,1.0,MEDIUM,25.895,27.031,22.808,3.0,28.9,288.0,2,0.12668211398536852,0.2179376887977726
0,VER,3.0,Red Bull Racing,76.039,2.0,SOFT,25.774,27.395,22.87,3.0,28.9,292.0,1,0.13305291030546246,0.04018252883791562
0,NOR,3.0,McLaren,75.994,3.0,MEDIUM,25.743,27.388,22.863,3.0,28.9,287.0,2,0.13254657016964466,0.21920555356021526
0,HAD,3.0,Racing Bulls,76.629,4.0,MEDIUM,26.1,27.753,22.776,3.0,28.9,286.0,2,0.1409785249178245,0.22015092469195174
0,LEC,3.0,Ferrari,76.295,5.0,MEDIUM,26.18,27.529,22.586,3.0,28.9,308.0,2,0.10433592599058639,0.21832473051097345
0,RUS,3.0,Mercedes,76.576,6.0,MEDIUM,26.403,27.526,22.647,3.0,28.9,301.0,2,0.11717149312391845,0.21881836474744965
0,HAM,3.0,Ferrari,76.449,7.0,MEDIUM,26.112,27.692,22.645,3.0,28.9,305.0,2,0.11115593528316069,0.2190941470192443
0,LAW,3.0,Racing Bulls,76.709,8.0,MEDIUM,26.189,27.514,23.006,3.0,28.9,308.0,2,0.11030784743398747,0.22014340391292941
0,SAI,3.0,Williams,76.751,9.0,MEDIUM,26.147,27.751,22.853,3.0,28.9,293.0,2,0.13247484979987745,0.22040244954785043
0,ALB,3.0,Williams,76.823,10.0,MEDIUM,26.172,27.707,22.944,3.0,28.9,304.0,2,0.11767191318304034,0.2205127563002921
0,TSU,3.0,Red Bull Racing,76.837,11.0,SOFT,26.316,27.784,22.737,3.0,28.9,288.0,1,0.147084740978812,0.041146940992669134
0,ANT,3.0,Mercedes,76.637,12.0,MEDIUM,25.977,27.948,22.712,3.0,28.9,323.0,2,0.08876109153109306,0.2198187048606261
0,ALO,3.0,Aston Martin,76.875,13.0,MEDIUM,26.257,27.669,22.949,3.0,28.9,299.0,2,0.1251197063292124,0.2205436853687569
0,GAS,3.0,Alpine,76.704,14.0,MEDIUM,26.071,27.735,22.898,3.0,28.9,303.0,2,0.1179282035002395,0.2203545078948163
0,COL,3.0,Alpine,76.743,15.0,SOFT,26.382,27.546,22.815,3.0,28.9,299.0,1,0.12974820281986524,0.040628500549367286
0,OCO,3.0,Haas F1 Team,77.406,17.0,HARD,26.994,27.413,22.999,3.0,28.9,320.0,3,0.09159678775929465,0.3990759794517064
0,HUL,3.0,Kick Sauber,76.66,16.0,SOFT,26.335,27.388,22.937,3.0,28.9,330.0,1,0.08456014208639775,0.04017495227215495
0,BOR,3.0,Kick Sauber,78.142,19.0,MEDIUM,26.481,27.937,23.724,3.0,28.9,314.0,2,0.12065545767500924,0.22468530529133418
0,STR,3.0,Aston Martin,77.336,18.0,MEDIUM,26.335,27.701,23.3,3.0,28.9,301.0,2,0.1284975776746632,0.22220769528298456
0,BEA,3.0,Haas F1 Team,77.112,20.0,HARD,26.188,27.763,23.161,3.0,28.9,303.0,3,0.11599565636068697,0.400683992103282
0,PIA,4.0,McLaren,75.46,1.0,MEDIUM,25.789,26.83,22.841,4.0,28.8,284.0,2,0.12831343067153567,0.23503440850965945
0,VER,4.0,Red Bull Racing,75.816,2.0,SOFT,25.638,27.353,22.825,4.0,28.8,289.0,1,0.1340745825797273,0.05738841137296419
0,NOR,4.0,McLaren,76.04,3.0,MEDIUM,25.808,27.482,22.75,4.0,28.8,278.0,2,0.1448450437264825,0.2367316265130447
0,HAD,4.0,Racing Bulls,76.077,4.0,MEDIUM,25.855,27.557,22.665,4.0,28.8,293.0,2,0.12362123672285848,0.23637667867540352
0,LEC,4.0,Ferrari,76.342,5.0,MEDIUM,26.268,27.507,22.567,4.0,28.8,299.0,2,0.11658449749375235,0.23592462816342047
0,RUS,4.0,Mercedes,76.471,6.0,MEDIUM,26.398,27.401,22.672,4.0,28.8,311.0,2,0.10062118229502233,0.23594963035752997
0,HAM,4.0,Ferrari,76.57,7.0,MEDIUM,26.331,27.56,22.679,4.0,28.8,294.0,2,0.1266619925172025,0.23669571127310857
0,LAW,4.0,Racing Bulls,76.372,8.0,MEDIUM,26.084,27.48,22.808,4.0,28.8,310.0,2,0.10234260859100297,0.23663543698542977
0,SAI,4.0,Williams,76.813,9.0,MEDIUM,26.189,27.782,22.842,4.0,28.8,305.0,2,0.11513649654353934,0.23784666253005116
0,ALB,4.0,Williams,76.89,10.0,MEDIUM,26.231,27.822,22.837,4.0,28.8,307.0,2,0.11313476147132373,0.23793899446771033
0,TSU,4.0,Red Bull Racing,77.028,11.0,SOFT,26.31,28.032,22.686,4.0,28.8,283.0,1,0.15608291427629084,0.05931720490896486
0,ANT,4.0,Mercedes,77.032,12.0,MEDIUM,26.162,27.997,22.873,4.0,28.8,309.0,2,0.1126281755246616,0.23856468756612653
0,ALO,4.0,Aston Martin,77.125,13.0,MEDIUM,26.132,27.86,23.133,4.0,28.8,302.0,2,0.12423767667913499,0.23938917504952095
0,GAS,4.0,Alpine,77.528,14.0,MEDIUM,26.161,27.956,23.411,4.0,28.8,301.0,2,0.13130434052203976,0.24094560578636742
0,COL,4.0,Alpine,77.121,15.0,SOFT,26.317,27.79,23.014,4.0,28.8,287.0,1,0.15181016885923868,0.059970069436246665
0,HUL,4.0,Kick Sauber,77.25,16.0,SOFT,26.317,27.814,23.119,4.0,28.8,302.0,1,0.13221721387537683,0.06027423482940791
0,OCO,4.0,Haas F1 Team,77.192,17.0,HARD,26.364,27.812,23.016,4.0,28.8,295.0,3,0.12675612400036496,0.41797645121934235
0,STR,4.0,Aston Martin,76.491,18.0,MEDIUM,26.182,27.498,22.811,4.0,28.8,304.0,2,0.112088883751316,0.23685175024201255
0,BOR,4.0,Kick Sauber,77.139,19.0,MEDIUM,26.461,27.738,22.94,4.0,28.8,289.0,2,0.14124416280662633,0.2385462552123298
0,BEA,4.0,Haas F1 Team,77.026,20.0,HARD,26.252,27.617,23.157,4.0,28.8,302.0,3,0.11507590085215959,0.4178325146543331
0,PIA,5.0,McLaren,75.374,1.0,MEDIUM,25.633,27.103,22.638,5.0,27.8,287.0,2,0.1316163365825288,0.321360834099998
0,VER,5.0,Red Bull Racing,75.946,2.0,SOFT,25.78,27.305,22.861,5.0,27.8,292.0,1,0.1390130557986099,0.14395533221859552
0,NOR,5.0,McLaren,75.845,3.0,MEDIUM,25.617,27.519,22.709,5.0,27.8,285.0,2,0.14117459226217025,0.3229710473792244
0,HAD,5.0,Racing Bulls,76.0,4.0,MEDIUM,25.76,27.557,22.683,5.0,27.8,285.0,2,0.14259694782685478,0.3230514094691883
0,LEC,5.0,Ferrari,76.038,5.0,MEDIUM,25.967,27.413,22.658,5.0,27.8,297.0,2,0.12489808130150672,0.3224271115831616
0,RUS,5.0,Mercedes,76.094,6.0,MEDIUM,26.022,27.406,22.666,5.0,27.8,311.0,2,0.10538163496234783,0.32225295424852585
0,HAM,5.0,Ferrari,76.432,7.0,MEDIUM,26.2,27.394,22.838,5.0,27.8,291.0,2,0.13789754311121796,0.32338857686455436
0,LAW,5.0,Racing Bulls,76.408,8.0,MEDIUM,26.191,27.476,22.741,5.0,27.8,311.0,2,0.10894886320039335,0.32289285984393823
0,SAI,5.0,Williams,76.804,9.0,MEDIUM,26.247,27.541,23.016,5.0,27.8,290.0,2,0.14438336190423087,0.3246683302347343
0,ALB,5.0,Williams,77.083,10.0,MEDIUM,26.243,27.911,22.929,5.0,27.8,293.0,2,0.143959421171228,0.32536673154239754
0,TSU,5.0,Red Bull Racing,76.918,11.0,SOFT,26.232,28.051,22.635,5.0,27.8,294.0,1,0.14729811594670014,0.14545733941210998
0,ANT,5.0,Mercedes,77.06,12.0,MEDIUM,26.087,28.146,22.827,5.0,27.8,312.0,2,0.1171995964453206,0.3252514936125326
0,ALO,5.0,Aston Martin,77.019,13.0,MEDIUM,26.148,27.779,23.092,5.0,27.8,314.0,2,0.1136061622825385,0.3253038782630498
0,GAS,5.0,Alpine,77.542,15.0,MEDIUM,26.792,27.689,23.061,5.0,27.8,322.0,2,0.1061745093036865,0.32512266552377767
0,COL,5.0,Alpine,76.606,14.0,SOFT,26.059,27.703,22.844,5.0,27.8,325.0,1,0.09960248151782931,0.14473761543764768
0,HUL,5.0,Kick Sauber,77.351,16.0,SOFT,26.731,27.774,22.846,5.0,27.8,302.0,1,0.1394838330138599,0.14569490264139462
1,OCO,5.0,Haas F1 Team,77.541,17.0,HARD,26.552,28.103,22.886,5.0,27.8,293.0,3,0.14157586476543516,0.5049496773155612
0,STR,5.0,Aston Martin,77.4,18.0,MEDIUM,26.355,28.025,23.02,5.0,27.8,303.0,2,0.13356513564518238,0.32602448559015695
0,BOR,5.0,Kick Sauber,77.395,19.0,MEDIUM,26.44,28.006,22.949,5.0,27.8,310.0,2,0.12301140617269517,0.3255897116976357
1,BEA,5.0,Haas F1 Team,76.941,20.0,HARD,26.174,27.782,22.985,5.0,27.8,303.0,3,0.12087410696361821,0.5040399846020195
0,PIA,6.0,McLaren,75.251,1.0,MEDIUM,25.673,27.006,22.572,6.0,27.5,287.0,2,0.1308228238258711,0.3536805168994902
0,VER,6.0,Red Bull Racing,75.748,2.0,SOFT,25.826,27.164,22.758,6.0,27.5,294.0,1,0.13426049230923434,0.17594859076965919
0,NOR,6.0,McLaren,75.552,3.0,MEDIUM,25.486,27.307,22.759,6.0,27.5,289.0,2,0.13322158329818556,0.35529518611299304
0,HAD,6.0,Racing Bulls,75.905,4.0,MEDIUM,25.601,27.634,22.67,6.0,27.5,292.0,2,0.13322462874804342,0.35591896737154394
0,LEC,6.0,Ferrari,75.869,5.0,MEDIUM,25.962,27.338,22.569,6.0,27.5,306.0,2,0.11080607401983422,0.35454687331638957
0,RUS,6.0,Mercedes,75.962,6.0,MEDIUM,25.937,27.378,22.647,6.0,27.5,316.0,2,0.09797348373390168,0.35484470334708684
0,HAM,6.0,Ferrari,75.684,7.0,MEDIUM,25.949,27.151,22.584,6.0,27.5,291.0,2,0.12975100677567564,0.3542678459680434
0,LAW,6.0,Racing Bulls,76.433,8.0,MEDIUM,26.078,27.435,22.92,6.0,27.5,309.0,2,0.11399862723762402,0.35641528432409175
0,SAI,6.0,Williams,76.515,9.0,MEDIUM,26.15,27.45,22.915,6.0,27.5,295.0,2,0.13479780447288725,0.35669751165094604
0,ALB,6.0,Williams,76.633,10.0,MEDIUM,26.107,27.639,22.887,6.0,27.5,295.0,2,0.1366482195565212,0.35712831216462837
0,TSU,6.0,Red Bull Racing,76.696,11.0,SOFT,26.291,27.815,22.59,6.0,27.5,276.0,1,0.17078166573508652,0.1777360547253718
0,ANT,6.0,Mercedes,76.671,12.0,MEDIUM,26.147,27.778,22.746,6.0,27.5,305.0,2,0.12259348214978197,0.3567955305709047
0,ALO,6.0,Aston Martin,76.748,13.0,MEDIUM,26.202,27.6,22.946,6.0,27.5,310.0,2,0.11635073870359078,0.3570885317254675
0,COL,6.0,Alpine,76.9,14.0,SOFT,26.301,27.89,22.709,6.0,27.5,309.0,1,0.1264488516476473,0.1779828173855919
0,GAS,6.0,Alpine,76.69,15.0,MEDIUM,26.126,27.695,22.869,6.0,27.5,308.0,2,0.11874433786404698,0.35702758180844585
0,HUL,6.0,Kick Sauber,76.598,16.0,SOFT,26.104,27.705,22.789,6.0,27.5,314.0,1,0.11612795320768521,0.17758358542437658
1,OCO,6.0,Haas F1 Team,76.694,17.0,HARD,26.24,27.589,22.865,6.0,27.5,306.0,3,0.11389585219292858,0.5357942448925596
0,STR,6.0,Aston Martin,76.934,18.0,MEDIUM,26.322,27.782,22.83,6.0,27.5,301.0,2,0.131144107931765,0.3573390189468345
0,BOR,6.0,Kick Sauber,76.775,19.0,MEDIUM,26.202,27.729,22.844,6.0,27.5,305.0,2,0.12382125885864236,0.35710988212612815
1,BEA,6.0,Haas F1 Team,77.15,20.0,HARD,26.363,27.682,23.105,6.0,27.5,300.0,3,0.1283542214930311,0.537303341380078
0,PIA,7.0,McLaren,75.208,1.0,MEDIUM,25.577,26.951,22.68,7.0,27.5,284.0,2,0.13324773014357344,0.363883887883966
0,VER,7.0,Red Bull Racing,75.648,2.0,SOFT,25.58,27.278,22.79,7.0,27.5,290.0,1,0.13803958380282383,0.18626539753797322
0,NOR,7.0,McLaren,75.236,3.0,MEDIUM,25.443,27.175,22.618,7.0,27.5,291.0,2,0.12427345183561475,0.36411162516608936
0,HAD,7.0,Racing Bulls,75.589,4.0,MEDIUM,25.466,27.501,22.622,7.0,27.5,295.0,2,0.12336660987305996,0.3650775783834197
0,LEC,7.0,Ferrari,75.362,5.0,MEDIUM,25.861,27.084,22.417,7.0,27.5,310.0,2,0.09661936250166915,0.36287780420356763
0,RUS,7.0,Mercedes,76.007,6.0,MEDIUM,25.82,27.383,22.804,7.0,27.5,320.0,2,0.09174995283678083,0.36532778316946124
0,HAM,7.0,Ferrari,76.036,7.0,MEDIUM,25.946,27.467,22.623,7.0,27.5,303.0,2,0.1157258121595295,0.36511870282528147
0,LAW,7.0,Racing Bulls,76.237,8.0,MEDIUM,25.95,27.248,23.039,7.0,27.5,301.0,2,0.1216073412964171,0.36632363103520665
0,SAI,7.0,Williams,76.345,9.0,MEDIUM,26.035,27.44,22.87,7.0,27.5,298.0,2,0.12687830685993062,0.36625700953196544
0,ALB,7.0,Williams,76.57,10.0,MEDIUM,25.968,27.756,22.846,7.0,27.5,299.0,2,0.1289167802509185,0.367065400847934
0,TSU,7.0,Red Bull Racing,76.636,11.0,SOFT,26.103,27.964,22.569,7.0,27.5,286.0,1,0.15477120425498095,0.18773885086679987
0,ANT,7.0,Mercedes,76.701,12.0,MEDIUM,26.022,27.933,22.746,7.0,27.5,306.0,2,0.12040320673541817,0.36708507080604935
0,ALO,7.0,Aston Martin,76.789,13.0,MEDIUM,26.153,27.809,22.827,7.0,27.5,307.0,2,0.1195812973535867,0.36712101252680873
0,COL,7.0,Alpine,76.696,14.0,SOFT,26.161,27.769,22.766,7.0,27.5,303.0,1,0.13111141263309678,0.18778082269056817
0,GAS,7.0,Alpine,76.734,15.0,MEDIUM,26.018,27.786,22.93,7.0,27.5,303.0,2,0.1252789131180001,0.3674943811503085
0,HUL,7.0,Kick Sauber,77.08,16.0,SOFT,26.478,27.674,22.928,7.0,27.5,301.0,1,0.13781303487888566,0.18841397597253762
1,OCO,7.0,Haas F1 Team,77.064,17.0,HARD,26.392,27.758,22.914,7.0,27.5,304.0,3,0.11936265471205242,0.5465437637051711
0,STR,7.0,Aston Martin,77.08,18.0,MEDIUM,26.258,27.999,22.823,7.0,27.7,303.0,2,0.1268430584929238,0.35248094268361824
0,BOR,7.0,Kick Sauber,77.01,19.0,MEDIUM,26.225,27.967,22.818,7.0,27.7,312.0,2,0.1131586103840112,0.3522020540467693
1,BEA,7.0,Haas F1 Team,76.961,20.0,HARD,26.018,27.873,23.07,7.0,27.7,302.0,3,0.12078879097136049,0.5320861594367255
0,PIA,8.0,McLaren,75.271,1.0,MEDIUM,25.547,27.121,22.603,8.0,27.7,288.0,2,0.12471491336362683,0.3585595899461965
0,VER,8.0,Red Bull Racing,75.753,2.0,SOFT,25.658,27.421,22.674,8.0,27.7,291.0,1,0.1338126746771461,0.18079238940999603
0,NOR,8.0,McLaren,75.13,3.0,MEDIUM,25.47,27.296,22.364,8.0,27.7,292.0,2,0.1172818466658988,0.35793202518337963
0,HAD,8.0,Racing Bulls,75.539,4.0,MEDIUM,25.464,27.455,22.62,8.0,27.7,292.0,2,0.12316760580265261,0.3595489193712631
0,LEC,8.0,Ferrari,75.784,5.0,MEDIUM,25.939,27.195,22.65,8.0,27.7,306.0,2,0.10416681691172662,0.35893015291583696
0,RUS,8.0,Mercedes,75.957,6.0,MEDIUM,25.744,27.349,22.864,8.0,27.7,307.0,2,0.10626453224044576,0.3602255506750366
0,HAM,8.0,Ferrari,75.962,7.0,MEDIUM,25.826,27.457,22.679,8.0,27.7,300.0,2,0.11582449005284699,0.35989173670397395
0,LAW,8.0,Racing Bulls,76.203,8.0,MEDIUM,25.867,27.388,22.948,8.0,27.7,299.0,2,0.12056312523546141,0.3609098549313976
0,SAI,8.0,Williams,76.204,9.0,MEDIUM,25.865,27.481,22.858,8.0,27.7,297.0,2,0.12339688340587779,0.3608261836472684
0,ALB,8.0,Williams,76.641,10.0,MEDIUM,25.917,27.836,22.888,8.0,27.7,300.0,2,0.12496034065324024,0.36202769770447596
0,TSU,8.0,Red Bull Racing,77.034,11.0,SOFT,26.183,27.949,22.902,8.0,27.7,298.0,1,0.13914621824285373,0.18359953274746532
0,ANT,8.0,Mercedes,76.739,12.0,MEDIUM,25.929,27.888,22.922,8.0,27.7,307.0,2,0.1162752532388835,0.36223476806688915
0,ALO,8.0,Aston Martin,76.726,13.0,MEDIUM,26.14,27.667,22.919,8.0,27.7,313.0,2,0.10643775238217941,0.3615680591845223
0,COL,8.0,Alpine,76.742,14.0,SOFT,26.133,27.858,22.751,8.0,27.7,308.0,1,0.12093585172410609,0.18246857079779538
0,GAS,8.0,Alpine,76.766,15.0,MEDIUM,26.031,27.78,22.955,8.0,27.7,310.0,2,0.11186152909676,0.3620598831402716
0,HUL,8.0,Kick Sauber,76.748,16.0,SOFT,26.15,27.637,22.961,8.0,27.7,307.0,1,0.12248201458833448,0.18274686381733946
1,OCO,8.0,Haas F1 Team,76.673,17.0,HARD,26.093,27.566,23.014,8.0,27.7,309.0,3,0.10452845113951718,0.5407304761164188
0,STR,8.0,Aston Martin,79.763,20.0,MEDIUM,26.103,27.744,25.916,8.0,27.7,310.0,2,0.15501336320622378,0.37509978528624455
0,BOR,8.0,Kick Sauber,76.684,18.0,MEDIUM,26.151,27.775,22.758,8.0,27.7,314.0,2,0.10427423476646519,0.3611762982346165
1,BEA,8.0,Haas F1 Team,76.819,19.0,HARD,26.048,27.688,23.083,8.0,27.7,308.0,3,0.10826499813811678,0.5414001612294321
0,PIA,9.0,McLaren,75.021,1.0,MEDIUM,25.409,27.019,22.593,9.0,27.5,291.0,2,0.1178011975424827,0.3833042608669916
0,VER,9.0,Red Bull Racing,76.606,3.0,SOFT,26.321,27.522,22.763,9.0,27.5,301.0,1,0.12827087148023683,0.2069309035251391
0,NOR,9.0,McLaren,75.061,2.0,MEDIUM,25.324,27.022,22.715,9.0,27.5,315.0,2,0.08453534972027484,0.3834318364656667
0,HAD,9.0,Racing Bulls,75.6,4.0,MEDIUM,25.456,27.431,22.713,9.0,27.5,298.0,2,0.11570267377570011,0.38501353117716647
0,LEC,9.0,Ferrari,75.97,5.0,MEDIUM,25.841,27.241,22.888,9.0,27.5,305.0,2,0.10899833380142727,0.3853105403219504
0,RUS,9.0,Mercedes,75.985,6.0,MEDIUM,25.699,27.36,22.926,9.0,27.5,308.0,2,0.1056606127819998,0.3857176380158711
0,HAM,9.0,Ferrari,75.856,7.0,MEDIUM,25.855,27.24,22.761,9.0,27.5,305.0,2,0.10726369139217079,0.38475291758076047
0,LAW,9.0,Racing Bulls,76.153,8.0,MEDIUM,25.935,27.265,22.953,9.0,27.5,302.0,2,0.11540288159047013,0.3857706794743253
0,SAI,9.0,Williams,76.292,9.0,MEDIUM,25.659,27.699,22.934,9.0,27.5,296.0,2,0.1273177553104213,0.38695604724529314
0,ALB,9.0,Williams,76.511,10.0,MEDIUM,25.871,27.799,22.841,9.0,27.5,301.0,2,0.12209386887520074,0.3868896784237567
0,TSU,9.0,Red Bull Racing,76.736,11.0,SOFT,26.013,27.869,22.854,9.0,27.5,297.0,1,0.13742447110562606,0.2082880432585526
0,ANT,9.0,Mercedes,76.651,12.0,MEDIUM,26.01,27.849,22.792,9.0,27.5,299.0,2,0.12617459274744933,0.3869339532247227
0,ALO,9.0,Aston Martin,76.733,13.0,MEDIUM,26.041,27.762,22.93,9.0,27.5,308.0,2,0.11436777223748625,0.38715527431221625
0,COL,9.0,Alpine,76.788,14.0,SOFT,26.193,27.759,22.836,9.0,27.5,298.0,1,0.1357948352785283,0.2079556282006112
0,GAS,9.0,Alpine,76.843,15.0,MEDIUM,26.06,27.853,22.93,9.0,27.5,307.0,2,0.11723726188382441,0.3874599785977484
0,HUL,9.0,Kick Sauber,76.9,16.0,SOFT,26.15,27.794,22.956,9.0,27.5,310.0,1,0.1204823265914322,0.208382922046214
1,OCO,9.0,Haas F1 Team,77.085,17.0,HARD,26.38,27.765,22.94,9.0,27.5,302.0,3,0.11896294296439089,0.566504597775949
0,BOR,9.0,Kick Sauber,76.593,18.0,MEDIUM,25.87,27.742,22.981,9.0,27.5,311.0,2,0.10902066849610054,0.38717836578548803
1,BEA,9.0,Haas F1 Team,76.801,19.0,HARD,25.954,27.777,23.07,9.0,27.5,304.0,3,0.11437674775744747,0.5668498992035791
1,STR,9.0,Aston Martin,91.542,20.0,HARD,42.282,26.437,22.823,1.0,27.5,310.0,3,0.24296636912258882,0.4913995898340507
0,PIA,10.0,McLaren,75.117,1.0,MEDIUM,25.49,27.0,22.627,10.0,27.8,292.0,2,0.1125250576461081,0.37033885202074945
0,NOR,10.0,McLaren,74.777,2.0,MEDIUM,25.279,26.928,22.57,10.0,27.8,289.0,2,0.11310922252799695,0.3697961151028326
0,VER,10.0,Red Bull Racing,75.8,3.0,SOFT,25.731,27.29,22.779,10.0,27.8,290.0,1,0.1309651260113519,0.19304970485294737
0,HAD,10.0,Racing Bulls,76.075,4.0,MEDIUM,25.69,27.669,22.716,10.0,27.8,292.0,2,0.1249344137744039,0.3728915914474986
0,LEC,10.0,Ferrari,75.546,5.0,MEDIUM,25.745,27.172,22.629,10.0,27.8,299.0,2,0.10720784274929283,0.37090609299158506
0,RUS,10.0,Mercedes,76.096,6.0,MEDIUM,25.762,27.393,22.941,10.0,27.8,305.0,2,0.10639562097521053,0.3728797807248816
0,HAM,10.0,Ferrari,76.114,7.0,MEDIUM,25.95,27.421,22.743,10.0,27.8,295.0,2,0.11988142795794546,0.3723490221087258
0,LAW,10.0,Racing Bulls,76.353,8.0,MEDIUM,26.005,27.551,22.797,10.0,27.8,297.0,2,0.12010883670102816,0.3729852931411737
0,SAI,10.0,Williams,76.185,9.0,MEDIUM,25.856,27.474,22.855,10.0,27.8,296.0,2,0.11998377930679692,0.3729395196655519
0,ALB,10.0,Williams,76.635,10.0,MEDIUM,25.857,27.893,22.885,10.0,27.8,297.0,2,0.12484853796800377,0.37433995169871737
0,TSU,10.0,Red Bull Racing,76.791,11.0,SOFT,25.896,27.847,23.048,10.0,27.8,303.0,1,0.12552191458186512,0.1958342076211131
0,ANT,10.0,Mercedes,76.693,12.0,MEDIUM,26.176,27.678,22.839,10.0,27.8,315.0,2,0.0982661779197574,0.3733736360669754
0,ALO,10.0,Aston Martin,76.843,13.0,MEDIUM,26.014,27.878,22.951,10.0,27.8,320.0,2,0.09409643223680904,0.37431404248797157
0,COL,10.0,Alpine,76.981,14.0,SOFT,26.16,27.76,23.061,10.0,27.8,311.0,1,0.11539788043891876,0.19564665725491304
0,GAS,10.0,Alpine,77.026,15.0,MEDIUM,26.025,27.918,23.083,10.0,27.8,308.0,2,0.11383292398270235,0.3752143958764212
0,HUL,10.0,Kick Sauber,77.065,16.0,SOFT,26.425,27.628,23.012,10.0,27.8,306.0,1,0.12234668352139617,0.19525036986791938
1,OCO,10.0,Haas F1 Team,77.072,17.0,HARD,26.204,27.818,23.05,10.0,27.8,304.0,3,0.11208441886387864,0.5539382312175376
0,BOR,10.0,Kick Sauber,77.333,18.0,MEDIUM,26.204,27.988,23.141,10.0,27.8,315.0,2,0.10723036762945926,0.37567527004638884
1,BEA,10.0,Haas F1 Team,76.73,19.0,HARD,25.89,27.761,23.079,10.0,27.8,307.0,3,0.10463161222589998,0.5536714949413118
1,STR,10.0,Aston Martin,75.242,20.0,HARD,25.784,26.599,22.859,2.0,27.7,302.0,3,0.1069306627169615,0.4776231195574378
0,PIA,11.0,McLaren,74.901,1.0,MEDIUM,25.409,26.962,22.53,11.0,27.7,293.0,2,0.10761451414622113,0.3872947304336403
0,NOR,11.0,McLaren,74.708,2.0,MEDIUM,25.254,26.882,22.572,11.0,27.7,293.0,2,0.10573163928317648,0.3871499959774442
0,VER,11.0,Red Bull Racing,75.927,3.0,SOFT,25.646,27.485,22.796,11.0,27.7,294.0,1,0.12663776325202575,0.21117454999261953
0,HAD,11.0,Racing Bulls,75.877,4.0,MEDIUM,25.582,27.528,22.767,11.0,27.7,292.0,2,0.12192630486219631,0.39018812135621217
0,LEC,11.0,Ferrari,75.772,5.0,MEDIUM,25.929,27.29,22.553,11.0,27.7,306.0,2,0.09855170625469652,0.38848550665239534
