kmeans_labels,Driver,LapNumber,Team,LapTime_Sec,Position,Compound,S1_Delta,S2_Delta,S3_Delta,TyreLife,TrackTemp,SpeedST,Compound_Num,pca_x,pca_y
0,OCO,17.0,Haas F1 Team,77.245,17.0,HARD,1.6600000000000001,2.0829999999999984,1.5139999999999993,17.0,27.1,301.0,3,1.633429561632555,0.2730400024001239
0,BOR,17.0,Kick Sauber,77.255,18.0,MEDIUM,1.5329999999999977,2.4540000000000006,1.2799999999999976,17.0,27.1,309.0,2,1.620562479064769,-0.07361933874802325
0,BEA,17.0,Haas F1 Team,77.323,19.0,HARD,1.6529999999999987,2.5839999999999996,1.097999999999999,17.0,27.1,321.0,3,1.9624507599831,1.0956438481553497
0,STR,17.0,Aston Martin,76.154,20.0,HARD,1.2850000000000001,1.6690000000000005,1.2119999999999997,9.0,27.1,304.0,3,0.33904843038749,0.0829467286901865
3,PIA,18.0,McLaren,75.289,1.0,MEDIUM,0.7099999999999973,1.6089999999999982,0.9819999999999993,18.0,27.1,297.0,2,-0.6926832046210233,-0.060840156728972014
3,NOR,18.0,McLaren,75.421,2.0,MEDIUM,0.6969999999999992,1.6930000000000014,1.0429999999999993,18.0,27.1,299.0,2,-0.5605353658182289,0.03062692356974715
1,VER,18.0,Red Bull Racing,76.156,3.0,SOFT,0.9519999999999982,2.1209999999999987,1.0949999999999989,18.0,27.1,296.0,1,0.1845560321469026,-0.9802507103379623
0,HAD,18.0,Racing Bulls,76.378,4.0,MEDIUM,1.0299999999999976,2.276,1.0839999999999996,18.0,27.1,296.0,2,0.6185285151046668,-0.2942037132867822
0,LEC,18.0,Ferrari,76.265,5.0,MEDIUM,1.1829999999999998,1.972999999999999,1.1209999999999987,18.0,27.1,295.0,2,0.4639970781397703,-0.40660614465151373
0,RUS,18.0,Mercedes,76.395,6.0,MEDIUM,1.1209999999999987,2.1709999999999994,1.1149999999999984,18.0,27.1,306.0,2,0.6323045696041658,0.08794218367132675
0,HAM,18.0,Ferrari,76.028,7.0,MEDIUM,1.0549999999999997,1.9920000000000009,0.9929999999999986,18.0,27.1,299.0,2,0.23468303384480516,-0.1731951438442617
0,LAW,18.0,Racing Bulls,76.504,8.0,MEDIUM,1.3520000000000003,1.9860000000000007,1.1779999999999973,18.0,27.1,293.0,2,0.7363202198756763,-0.5805167122876519
0,SAI,18.0,Williams,76.614,9.0,MEDIUM,1.2829999999999977,2.1679999999999993,1.1749999999999972,18.0,27.1,293.0,2,0.8718438340052066,-0.5501193151868272
0,ALB,18.0,Williams,76.528,10.0,MEDIUM,1.0589999999999975,2.312000000000001,1.168999999999997,18.0,27.1,309.0,2,0.7680086153048432,0.24594912855449907
1,TSU,18.0,Red Bull Racing,77.11,11.0,SOFT,1.4689999999999976,2.350999999999999,1.3019999999999996,18.0,27.2,305.0,1,1.2598619994908407,-0.8786924304359671
0,ANT,18.0,Mercedes,77.037,12.0,MEDIUM,1.5229999999999997,2.311,1.2149999999999999,18.0,27.2,308.0,2,1.3683900706904488,-0.04799907620268036
4,ALO,18.0,Aston Martin,79.636,14.0,MEDIUM,1.3339999999999996,2.4239999999999995,3.889999999999997,18.0,27.2,325.0,2,3.176326933765805,0.8728372499658351
0,GAS,18.0,Alpine,76.779,13.0,MEDIUM,1.286999999999999,2.271000000000001,1.232999999999997,18.0,27.2,302.0,2,1.0254610981451462,-0.17529343947593037
1,COL,18.0,Alpine,77.437,15.0,SOFT,1.3879999999999981,2.5809999999999995,1.4799999999999969,18.0,27.2,310.0,1,1.5709925175009767,-0.6238400327848154
1,HUL,18.0,Kick Sauber,77.162,16.0,SOFT,1.3829999999999991,2.344999999999999,1.445999999999998,18.0,27.2,306.0,1,1.2449589494315656,-0.7845312026464956
0,OCO,18.0,Haas F1 Team,77.43,17.0,HARD,1.6899999999999977,2.2270000000000003,1.5249999999999986,18.0,27.2,298.0,3,1.8420970074949006,0.18482291429741446
0,BOR,18.0,Kick Sauber,77.208,18.0,MEDIUM,1.408999999999999,2.5010000000000012,1.3099999999999987,18.0,27.2,309.0,2,1.5263139916985058,0.05242859453308364
0,BEA,18.0,Haas F1 Team,77.381,19.0,HARD,1.8219999999999992,2.411999999999999,1.158999999999999,18.0,27.2,310.0,3,1.9878587529347242,0.605272324805467
0,STR,18.0,Aston Martin,76.314,20.0,HARD,1.2299999999999969,1.838000000000001,1.2579999999999991,10.0,27.2,308.0,3,0.4984751488359005,0.3387923963490034
3,PIA,19.0,McLaren,75.487,1.0,MEDIUM,0.820999999999998,1.6699999999999982,1.0079999999999991,19.0,27.2,296.0,2,-0.47149976384096765,-0.10370847681668761
0,NOR,19.0,McLaren,75.547,2.0,MEDIUM,0.7709999999999972,1.7420000000000009,1.0459999999999994,19.0,27.2,299.0,2,-0.4175134044899936,0.049708690337687364
1,VER,19.0,Red Bull Racing,76.435,3.0,SOFT,0.9549999999999983,2.280999999999999,1.2109999999999985,19.0,27.2,296.0,1,0.4547272412960089,-0.9228901558080775
0,HAD,19.0,Racing Bulls,76.358,4.0,MEDIUM,0.916999999999998,2.3389999999999986,1.1139999999999972,19.0,27.1,300.0,2,0.5861405931778807,0.0007381818722079864
0,LEC,19.0,Ferrari,76.18,5.0,MEDIUM,1.1329999999999991,2.0100000000000016,1.0489999999999995,19.0,27.1,301.0,2,0.408738743225502,-0.0630463376152188
0,RUS,19.0,Mercedes,76.223,6.0,MEDIUM,1.0619999999999976,2.1769999999999996,0.9959999999999987,19.0,27.1,307.0,2,0.49083500173613825,0.2226688978879643
0,HAM,19.0,Ferrari,76.171,7.0,MEDIUM,1.0449999999999982,2.1310000000000002,1.006999999999998,19.0,27.1,313.0,2,0.422986433234363,0.48936828714736524
0,LAW,19.0,Racing Bulls,77.021,8.0,MEDIUM,1.3569999999999993,2.184000000000001,1.4919999999999973,19.0,27.1,296.0,2,1.224274446764311,-0.3854482388557885
0,SAI,19.0,Williams,76.63,9.0,MEDIUM,1.1649999999999991,2.242000000000001,1.2349999999999994,19.0,27.1,290.0,2,0.8641736335608505,-0.5499527589334864
0,ALB,19.0,Williams,76.665,10.0,MEDIUM,1.041999999999998,2.4190000000000005,1.2159999999999975,19.0,27.1,310.0,2,0.9238601632352538,0.3608461208056324
4,TSU,19.0,Red Bull Racing,80.019,12.0,SOFT,1.596,2.404,4.030999999999999,19.0,27.1,306.0,1,3.464543577968368,-0.7341227524141333
0,ANT,19.0,Mercedes,77.489,11.0,MEDIUM,1.8729999999999976,2.3099999999999987,1.3179999999999978,19.0,27.1,309.0,2,1.9262324751636548,-0.11854637830973593
0,GAS,19.0,Alpine,77.483,13.0,MEDIUM,1.4549999999999983,2.585000000000001,1.4549999999999983,19.0,27.1,295.0,2,1.8214333566708718,-0.49591738976116456
4,COL,19.0,Alpine,79.497,14.0,SOFT,1.3949999999999996,2.4480000000000004,3.665999999999997,19.0,27.1,296.0,1,2.9965662338479437,-1.067731060669326
4,HUL,19.0,Kick Sauber,79.257,16.0,SOFT,1.5169999999999995,2.277000000000001,3.474999999999998,19.0,27.1,306.0,1,2.8103602836876673,-0.7081098890001215
0,OCO,19.0,Haas F1 Team,77.189,15.0,HARD,1.5139999999999993,2.222999999999999,1.4639999999999986,19.0,27.1,303.0,3,1.6072067434140513,0.559970510080161
0,BOR,19.0,Kick Sauber,77.384,17.0,MEDIUM,1.448999999999998,2.6340000000000003,1.3129999999999988,19.0,27.1,300.0,2,1.7764874914981597,-0.2867299801938962
0,BEA,19.0,Haas F1 Team,77.64,18.0,HARD,1.7189999999999976,2.6020000000000003,1.3309999999999995,19.0,27.1,313.0,3,2.252119976414185,0.8580447975192639
0,STR,19.0,Aston Martin,76.45,19.0,HARD,1.3059999999999974,1.8649999999999984,1.2909999999999968,11.0,27.1,306.0,3,0.6882734758007228,0.28340041853686265
0,PIA,20.0,McLaren,75.602,1.0,MEDIUM,0.7749999999999986,1.779,1.0599999999999987,20.0,26.7,297.0,2,-0.2184708759081377,0.051565242950234194
0,NOR,20.0,McLaren,75.644,2.0,MEDIUM,0.8679999999999986,1.661999999999999,1.1259999999999977,20.0,26.7,298.0,2,-0.19712731407488385,0.050991911275319754
1,VER,20.0,Red Bull Racing,76.71,3.0,SOFT,1.314,2.1119999999999983,1.2959999999999994,20.0,26.7,287.0,1,0.8997276774194747,-1.3991899649892265
0,HAD,20.0,Racing Bulls,76.584,4.0,MEDIUM,1.001999999999999,2.3610000000000007,1.232999999999997,20.0,26.7,297.0,2,0.9188245517027581,-0.08383621757777576
0,LEC,20.0,Ferrari,76.611,5.0,MEDIUM,1.3299999999999983,2.0470000000000006,1.2459999999999987,20.0,26.7,302.0,2,0.9613418912308713,-0.03475345267709758
0,RUS,20.0,Mercedes,76.573,6.0,MEDIUM,1.3170000000000002,2.094000000000001,1.1739999999999995,20.0,26.7,299.0,2,0.9502637454758396,-0.15992329559130208
0,HAM,20.0,Ferrari,76.561,7.0,MEDIUM,1.2739999999999974,2.186,1.1129999999999995,20.0,26.7,308.0,2,0.9710444739275494,0.24094518218365613
0,LAW,20.0,Racing Bulls,77.491,8.0,MEDIUM,1.6579999999999977,2.355999999999998,1.4889999999999972,20.0,26.7,279.0,2,1.9260234525293833,-1.1917092390102206
0,SAI,20.0,Williams,76.933,9.0,MEDIUM,1.2979999999999983,2.3999999999999986,1.2469999999999999,20.0,26.7,298.0,2,1.3574550211550005,-0.20038920649270747
0,ALB,20.0,Williams,76.704,10.0,MEDIUM,1.2149999999999999,2.312999999999999,1.1879999999999988,20.0,26.7,309.0,2,1.1070193254309653,0.3134269434317528
0,ANT,20.0,Mercedes,76.641,11.0,MEDIUM,1.2679999999999971,2.056000000000001,1.328999999999997,20.0,26.7,317.0,2,0.9602277294636588,0.6401344659599103
0,GAS,20.0,Alpine,77.573,12.0,MEDIUM,1.7099999999999973,2.3039999999999985,1.570999999999998,20.0,26.7,295.0,2,1.9951729319296758,-0.5330864271499146
0,OCO,20.0,Haas F1 Team,77.631,13.0,HARD,2.0849999999999973,2.184000000000001,1.3739999999999988,20.0,26.7,289.0,3,2.332918701351988,-0.25872351381563036
0,BOR,20.0,Kick Sauber,77.552,14.0,MEDIUM,1.6849999999999987,2.5859999999999985,1.2929999999999993,20.0,26.7,301.0,2,2.1193124523696567,-0.28438678758397823
0,BEA,20.0,Haas F1 Team,77.357,15.0,HARD,1.5969999999999978,2.529,1.2429999999999986,20.0,26.7,312.0,3,2.0552683957828126,0.964999751237034
0,STR,20.0,Aston Martin,77.321,16.0,HARD,1.6559999999999988,2.221,1.4559999999999995,12.0,26.7,308.0,3,1.811339742856449,0.2600704076323251
0,ALO,20.0,Aston Martin,75.053,17.0,HARD,0.940999999999999,1.1640000000000015,0.9599999999999973,2.0,26.7,306.0,3,-0.8802542009931691,-0.07624709234059672
0,PIA,21.0,McLaren,75.573,1.0,MEDIUM,0.7979999999999983,1.7270000000000003,1.0599999999999987,21.0,26.6,299.0,2,-0.21606697098334285,0.19645246448294518
0,NOR,21.0,McLaren,75.804,2.0,MEDIUM,1.0249999999999986,1.6900000000000013,1.100999999999999,21.0,26.6,297.0,2,0.05715134970260027,-0.007316111418245332
0,VER,21.0,Red Bull Racing,76.706,3.0,SOFT,1.0849999999999973,2.3969999999999985,1.235999999999997,21.0,26.6,297.0,1,0.9594396286796014,-0.792825473004285
0,HAD,21.0,Racing Bulls,76.532,4.0,MEDIUM,1.0109999999999992,2.375,1.1579999999999977,21.0,26.6,299.0,2,0.9319974230929041,0.06342828418278054
0,LEC,21.0,Ferrari,76.487,5.0,MEDIUM,1.1899999999999977,2.161999999999999,1.1469999999999985,21.0,26.6,305.0,2,0.8924013525862026,0.23035292872363616
0,RUS,21.0,Mercedes,76.473,6.0,MEDIUM,1.126999999999999,2.137999999999998,1.2199999999999989,21.0,26.6,302.0,2,0.831985170067236,0.13981450835125953
0,HAM,21.0,Ferrari,76.468,7.0,MEDIUM,1.105999999999998,2.2439999999999998,1.129999999999999,21.0,26.6,305.0,2,0.8744745406047482,0.2717634547839194
0,LAW,21.0,Racing Bulls,76.7,8.0,MEDIUM,1.3999999999999986,2.158999999999999,1.1529999999999987,21.0,26.6,294.0,2,1.1562426198477942,-0.3501950107465137
0,SAI,21.0,Williams,76.797,9.0,MEDIUM,1.2949999999999982,2.3150000000000013,1.198999999999998,21.0,26.6,300.0,2,1.2513986007021856,-0.042224882550678064
0,ALB,21.0,Williams,76.7,10.0,MEDIUM,1.1179999999999986,2.314,1.2799999999999976,21.0,26.6,311.0,2,1.0867283900963995,0.5240536415682749
0,ANT,21.0,Mercedes,76.683,11.0,MEDIUM,1.2809999999999988,2.0680000000000014,1.346,21.0,26.6,294.0,2,1.0276516608908217,-0.2761729861297584
0,GAS,21.0,Alpine,77.262,12.0,MEDIUM,1.5380000000000003,2.2970000000000006,1.439,21.0,26.6,294.0,2,1.707937484257904,-0.41819828784634483
0,OCO,21.0,Haas F1 Team,77.27,13.0,HARD,1.686,2.1499999999999986,1.445999999999998,21.0,26.6,292.0,3,1.8681096391446077,0.15649536214542362
0,BOR,21.0,Kick Sauber,77.509,14.0,MEDIUM,1.443999999999999,2.6980000000000004,1.3789999999999978,21.0,26.6,302.0,2,2.047435964461346,-0.04346761137528958
0,BEA,21.0,Haas F1 Team,77.399,15.0,HARD,1.561,2.5779999999999994,1.2719999999999985,21.0,26.6,319.0,3,2.1308573377079565,1.3519579997803628
0,STR,21.0,Aston Martin,76.803,16.0,HARD,1.2899999999999991,2.0380000000000003,1.4869999999999983,13.0,26.6,310.0,3,1.174025455907116,0.6187507228121265
0,ALO,21.0,Aston Martin,75.58,17.0,HARD,0.9889999999999972,1.6129999999999995,0.9899999999999984,3.0,26.6,302.0,3,-0.20521150534770147,-0.2167921665078574
0,TSU,21.0,Red Bull Racing,75.319,18.0,HARD,1.1829999999999998,1.3589999999999982,0.7889999999999979,2.0,26.6,299.0,3,-0.42721540614613174,-0.5121130158102226
0,COL,21.0,Alpine,76.107,19.0,HARD,1.725999999999999,1.3709999999999987,1.0219999999999985,2.0,26.6,296.0,3,0.448081254565395,-0.9220500260854795
0,HUL,21.0,Kick Sauber,76.864,20.0,HARD,1.7929999999999993,1.8049999999999997,1.2779999999999987,2.0,26.6,296.0,3,1.2552111506557484,-0.9635953331867723
0,PIA,22.0,McLaren,75.421,1.0,MEDIUM,0.7799999999999976,1.7699999999999996,0.8829999999999991,22.0,26.6,299.0,2,-0.3007290152831533,0.26319660178153353
0,NOR,22.0,McLaren,75.347,2.0,MEDIUM,0.8269999999999982,1.6350000000000016,0.8969999999999985,22.0,26.6,301.0,2,-0.3971512593819134,0.3285177887870576
0,VER,22.0,Red Bull Racing,76.398,3.0,SOFT,1.1779999999999973,2.198999999999998,1.0329999999999977,22.0,26.6,296.0,1,0.6986558138162696,-0.8205448344252824
0,HAD,22.0,Racing Bulls,76.57,4.0,MEDIUM,1.0090000000000003,2.5360000000000014,1.036999999999999,22.0,26.6,298.0,2,1.053726459866913,0.07695862634974102
4,LEC,22.0,Ferrari,79.33,6.0,MEDIUM,1.514999999999997,2.2349999999999994,3.5919999999999987,22.0,26.6,305.0,2,3.147904534508155,0.21021000346875302
0,RUS,22.0,Mercedes,76.451,5.0,MEDIUM,1.1119999999999983,2.1580000000000013,1.1929999999999978,22.0,26.6,304.0,2,0.8302663498165003,0.2965400104161651
0,HAM,22.0,Ferrari,76.926,7.0,MEDIUM,1.2979999999999983,2.3359999999999985,1.3039999999999985,22.0,26.6,308.0,2,1.3710989236225068,0.36533539227892475
0,LAW,22.0,Racing Bulls,76.829,8.0,MEDIUM,1.2719999999999985,2.355999999999998,1.2129999999999974,22.0,26.5,294.0,2,1.3159083148524466,-0.2162588536434676
0,SAI,22.0,Williams,76.611,9.0,MEDIUM,1.1439999999999984,2.3610000000000007,1.1179999999999986,22.0,26.5,301.0,2,1.0942951294555536,0.14666360637002257
0,ALB,22.0,Williams,76.513,10.0,MEDIUM,1.0479999999999983,2.3039999999999985,1.1729999999999983,22.0,26.5,309.0,2,0.9438094694839223,0.5428308333401282
0,ANT,22.0,Mercedes,76.236,11.0,MEDIUM,0.9740000000000002,2.0429999999999993,1.230999999999998,22.0,26.5,300.0,2,0.5608197336862295,0.21035823823599464
0,GAS,22.0,Alpine,76.811,12.0,MEDIUM,1.286999999999999,2.2639999999999993,1.2719999999999985,22.0,26.5,299.0,2,1.265497610066576,-0.005867814875879303
0,OCO,22.0,Haas F1 Team,76.823,13.0,HARD,1.3719999999999999,2.061,1.4019999999999975,22.0,26.5,297.0,3,1.3626655291967658,0.6090639018379066
4,BOR,22.0,Kick Sauber,79.761,17.0,MEDIUM,1.472999999999999,2.6419999999999995,3.6579999999999977,22.0,26.5,302.0,2,3.670693486933609,0.09799270520041145
0,BEA,22.0,Haas F1 Team,77.621,14.0,HARD,1.6219999999999999,2.6340000000000003,1.376999999999999,22.0,26.5,317.0,3,2.388607976170087,1.3062497006657978
0,STR,22.0,Aston Martin,76.693,15.0,HARD,1.4699999999999989,2.198999999999998,1.0359999999999978,14.0,26.5,308.0,3,1.3198525125094036,0.4850160324282564
0,ALO,22.0,Aston Martin,75.727,16.0,HARD,1.0380000000000003,1.7710000000000008,0.9299999999999997,4.0,26.5,309.0,3,0.05161699640380788,0.11756652400394353
0,TSU,22.0,Red Bull Racing,75.346,18.0,HARD,1.0109999999999992,1.475999999999999,0.8709999999999987,3.0,26.5,298.0,3,-0.4083173155276921,-0.39361392250496635
0,COL,22.0,Alpine,75.34,19.0,HARD,1.041999999999998,1.338000000000001,0.9719999999999978,3.0,26.5,300.0,3,-0.46717670282906365,-0.31639196234749284
0,HUL,22.0,Kick Sauber,78.421,20.0,HARD,1.343,1.8960000000000008,3.193999999999999,3.0,26.5,295.0,3,2.1882750466462237,-0.6272374907743573
0,PIA,27.0,McLaren,74.609,1.0,HARD,1.064,1.0889999999999986,0.46799999999999997,4.0,25.8,285.0,3,-0.9242988216021503,-0.8772611129837965
0,NOR,27.0,McLaren,74.888,2.0,HARD,1.3129999999999988,1.1409999999999982,0.44599999999999795,4.0,25.8,301.0,3,-0.5471213994051154,-0.3315184746050694
0,VER,27.0,Red Bull Racing,75.615,3.0,MEDIUM,1.4049999999999976,1.468,0.7539999999999978,4.0,25.8,285.0,2,0.03812133149933631,-1.7959087844319452
0,HAD,27.0,Racing Bulls,75.875,4.0,HARD,1.0249999999999986,1.939,0.9229999999999983,4.0,25.8,305.0,3,0.4162014178358237,-0.01737840583077525
0,RUS,27.0,Mercedes,76.269,5.0,HARD,1.3939999999999984,1.9280000000000008,0.9589999999999996,4.0,25.8,308.0,3,0.9030669347946861,-0.08520267461399426
0,LEC,27.0,Ferrari,76.399,6.0,HARD,1.6709999999999994,1.713000000000001,1.0269999999999975,6.0,25.8,302.0,3,1.0577142310756225,-0.3484093742156266
0,OCO,27.0,Haas F1 Team,79.01,9.0,HARD,2.814,2.492000000000001,1.7159999999999975,27.0,25.8,303.0,3,4.20767826143988,0.4507486319194028
0,ALB,27.0,Williams,76.628,7.0,HARD,2.1819999999999986,1.5940000000000012,0.8639999999999972,4.0,25.8,304.0,3,1.4290721393936618,-0.6688207619332093
0,ANT,27.0,Mercedes,77.283,8.0,HARD,2.5159999999999982,1.725999999999999,1.0529999999999973,4.0,25.8,294.0,3,2.1502919263730553,-1.2710164407307483
0,STR,27.0,Aston Martin,77.992,10.0,HARD,2.0569999999999986,2.5549999999999997,1.3919999999999995,19.0,25.8,306.0,3,3.000422481623519,0.44737746999713546
0,BEA,27.0,Haas F1 Team,78.673,11.0,HARD,2.9209999999999994,2.3760000000000012,1.3879999999999981,27.0,25.8,307.0,3,3.9699361713790746,0.5557776426299071
0,ALO,27.0,Aston Martin,79.151,13.0,HARD,2.529,2.2929999999999993,2.3409999999999975,9.0,25.8,308.0,3,3.8481255833704915,-0.32749419359899284
0,TSU,27.0,Red Bull Racing,77.934,12.0,HARD,2.1469999999999985,2.091000000000001,1.7079999999999984,8.0,25.8,287.0,3,2.6350773408917276,-1.099424411334236
0,GAS,27.0,Alpine,78.387,14.0,HARD,2.0479999999999983,2.1580000000000013,2.192999999999998,4.0,25.8,294.0,3,2.8967898551724947,-0.9934654464726972
0,COL,27.0,Alpine,78.386,15.0,HARD,1.9740000000000002,2.4819999999999993,1.9420000000000002,8.0,25.8,290.0,3,3.06695341139375,-0.8841345366179242
0,BOR,27.0,Kick Sauber,78.246,16.0,HARD,1.860999999999997,2.718,1.6789999999999985,5.0,25.8,279.0,3,2.990103615771896,-1.5059994431398063
0,HUL,27.0,Kick Sauber,78.54,17.0,HARD,2.41,2.8009999999999984,1.3409999999999975,8.0,25.8,284.0,3,3.5922849039869007,-1.4064672144236663
3,PIA,28.0,McLaren,73.984,1.0,HARD,0.3789999999999978,1.0670000000000002,0.5499999999999972,5.0,25.6,299.0,3,-1.7022129753149222,0.164380487969618
0,NOR,28.0,McLaren,74.795,2.0,HARD,0.7399999999999984,1.073999999999998,0.9929999999999986,5.0,25.6,281.0,3,-0.9256266854292426,-0.7791862714314642
0,VER,28.0,Red Bull Racing,75.247,3.0,MEDIUM,0.8840000000000003,1.6039999999999992,0.7709999999999972,5.0,25.6,297.0,2,-0.3803821033061411,-0.9351379362090877
0,HAD,28.0,Racing Bulls,75.525,4.0,HARD,0.8939999999999984,2.024000000000001,0.6189999999999998,5.0,25.6,289.0,3,0.1910829947698573,-0.5680574072537342
0,RUS,28.0,Mercedes,75.425,5.0,HARD,0.852999999999998,2.0060000000000002,0.5779999999999994,5.0,25.6,308.0,3,0.0974534748032834,0.2623205068796309
0,LEC,28.0,Ferrari,75.675,6.0,HARD,1.264999999999997,1.6419999999999995,0.7799999999999976,7.0,25.6,301.0,3,0.3347653523575551,-0.10546022030814144
0,ALB,28.0,Williams,75.777,7.0,HARD,1.107999999999997,1.847999999999999,0.8329999999999984,5.0,25.6,302.0,3,0.40607316603809074,-0.11459500973751284
0,ANT,28.0,Mercedes,74.965,8.0,HARD,0.7949999999999982,1.6170000000000009,0.5649999999999977,5.0,25.6,300.0,3,-0.473965733959428,-0.034259115202762855
0,OCO,28.0,Haas F1 Team,76.638,9.0,HARD,1.436,1.975999999999999,1.2379999999999995,28.0,25.6,298.0,3,1.5186749388847791,1.0501676828718123
0,STR,28.0,Aston Martin,76.244,10.0,HARD,1.3369999999999997,2.0420000000000016,0.8769999999999989,20.0,25.6,299.0,3,1.1317546516406254,0.6082197263791523
0,BEA,28.0,Haas F1 Team,76.141,11.0,HARD,1.3879999999999981,1.934000000000001,0.8309999999999995,28.0,25.6,303.0,3,1.1184948192598239,1.2751483211350594
0,TSU,28.0,Red Bull Racing,76.039,12.0,HARD,1.3299999999999983,1.7600000000000016,0.9609999999999985,9.0,25.6,302.0,3,0.715423008489829,0.03540155664677465
0,ALO,28.0,Aston Martin,76.174,13.0,HARD,1.2059999999999995,1.7089999999999996,1.2709999999999972,10.0,25.6,311.0,3,0.728957464123202,0.563638754436209
0,GAS,28.0,Alpine,76.326,14.0,HARD,1.6409999999999982,1.652000000000001,1.0449999999999982,5.0,25.6,291.0,3,0.9907514982161275,-0.853437112150912
0,COL,28.0,Alpine,76.41,15.0,HARD,1.8119999999999976,1.7860000000000014,0.8239999999999981,9.0,25.6,308.0,3,1.2719424746169552,0.02719650949601789
0,BOR,28.0,Kick Sauber,76.809,16.0,HARD,1.8520000000000003,2.0109999999999992,0.9579999999999984,6.0,25.6,292.0,3,1.6569885682883538,-0.8743140330187241
0,HUL,28.0,Kick Sauber,78.01,17.0,HARD,2.0589999999999975,2.6350000000000016,1.3279999999999994,9.0,25.6,297.0,3,2.9957953996441025,-0.5845254146227873
0,PIA,29.0,McLaren,74.962,1.0,HARD,0.7859999999999978,1.3170000000000002,0.8709999999999987,6.0,25.6,286.0,3,-0.6378415352246662,-0.5386610589156483
0,NOR,29.0,McLaren,75.465,2.0,HARD,0.9130000000000003,1.649000000000001,0.9149999999999991,6.0,25.6,287.0,3,-0.030575616976011816,-0.5740065923425529
0,VER,29.0,Red Bull Racing,75.332,3.0,MEDIUM,0.8629999999999995,1.6189999999999998,0.8619999999999983,6.0,25.6,293.0,2,-0.3154736203478866,-1.0262181098271708
0,HAD,29.0,Racing Bulls,74.875,4.0,HARD,0.6489999999999974,1.748000000000001,0.48999999999999844,6.0,25.6,299.0,3,-0.5415372123095016,0.05904877338894367
0,RUS,29.0,Mercedes,75.22,5.0,HARD,0.9529999999999994,1.786999999999999,0.49199999999999733,6.0,25.6,309.0,3,-0.09621766030925734,0.32114463333346216
0,LEC,29.0,Ferrari,75.433,6.0,HARD,1.0329999999999977,1.716000000000001,0.695999999999998,8.0,25.6,320.0,3,0.09066788878439788,0.8874497648876174
0,ALB,29.0,Williams,75.449,7.0,HARD,0.8709999999999987,1.963000000000001,0.6269999999999989,6.0,25.6,311.0,3,0.1143252338450788,0.449036450670213
0,ANT,29.0,Mercedes,75.413,8.0,HARD,0.9149999999999991,1.9179999999999993,0.5919999999999987,6.0,25.6,313.0,3,0.09107753165090887,0.5109770027935508
0,OCO,29.0,Haas F1 Team,76.732,10.0,HARD,1.811,2.012999999999998,0.9199999999999982,29.0,25.6,299.0,3,1.831016377816436,0.944293656106727
0,STR,29.0,Aston Martin,75.911,9.0,HARD,0.9689999999999976,1.6729999999999983,1.2809999999999988,21.0,25.6,332.0,3,0.5171569613602578,2.3039473337294867
0,BEA,29.0,Haas F1 Team,76.329,11.0,HARD,1.3399999999999999,2.1729999999999983,0.8279999999999994,29.0,25.8,325.0,3,1.3233101417424962,2.284765396142441
0,TSU,29.0,Red Bull Racing,76.285,12.0,HARD,1.2749999999999986,2.2439999999999998,0.7779999999999987,10.0,25.8,301.0,3,1.07515545571758,0.053723291309238655
0,ALO,29.0,Aston Martin,76.247,13.0,HARD,1.2129999999999974,1.9220000000000006,1.1239999999999988,11.0,25.8,318.0,3,0.8614429980266656,0.9004378869428298
0,GAS,29.0,Alpine,76.423,14.0,HARD,1.314,2.0680000000000014,1.0529999999999973,6.0,25.8,312.0,3,1.0649131337463718,0.25698548941237537
0,COL,29.0,Alpine,76.427,15.0,HARD,1.4719999999999978,2.0420000000000016,0.9249999999999972,10.0,25.8,302.0,3,1.1818233144680257,0.003531151643027379
0,BOR,29.0,Kick Sauber,76.38,16.0,HARD,1.2799999999999976,2.2369999999999983,0.875,7.0,25.8,308.0,3,1.1133880722451848,0.15743538096357237
0,HUL,29.0,Kick Sauber,76.935,17.0,HARD,1.5,2.1759999999999984,1.2709999999999972,10.0,25.8,304.0,3,1.6311847477866392,0.08192432436140697
0,PIA,30.0,McLaren,75.259,1.0,HARD,0.9100000000000001,1.3279999999999994,1.0329999999999977,7.0,26.2,285.0,3,-0.49382411072012367,-0.6064146768604294
0,NOR,30.0,McLaren,74.956,2.0,HARD,0.786999999999999,1.5459999999999994,0.634999999999998,7.0,26.2,287.0,3,-0.6623764441220211,-0.4779120011519746
0,VER,30.0,Red Bull Racing,75.329,3.0,MEDIUM,0.8170000000000002,1.779,0.7449999999999974,7.0,26.2,292.0,2,-0.4025871085117717,-1.0186743443007338
0,HAD,30.0,Racing Bulls,75.286,4.0,HARD,0.9529999999999994,1.9379999999999988,0.40700000000000003,7.0,26.2,298.0,3,-0.11828016904085635,-0.12037627889306173
0,RUS,30.0,Mercedes,75.302,5.0,HARD,0.9079999999999977,1.811,0.5949999999999989,7.0,26.2,323.0,3,-0.18648052666397344,0.9800763453385496
0,LEC,30.0,Ferrari,74.953,6.0,HARD,0.9349999999999987,1.4179999999999993,0.6119999999999983,9.0,26.2,320.0,3,-0.6082738105605286,0.9827148565687703
0,ALB,30.0,Williams,75.244,7.0,HARD,0.8359999999999985,1.593,0.8269999999999982,7.0,26.2,322.0,3,-0.38544140509297714,0.992277878803181
