kmeans_labels,Driver,LapNumber,Team,LapTime_Sec,Position,Compound,S1_Delta,S2_Delta,S3_Delta,TyreLife,SpeedST,TrackTemp,Compound_Num,pca_x,pca_y
3,GAS,13.0,Alpine,76.775,15.0,MEDIUM,1.2639999999999993,2.1660000000000004,1.3569999999999993,13.0,306.0,27.4,2,1.2933487617745452,0.0031736833497669845
3,HUL,13.0,Kick Sauber,77.465,16.0,SOFT,1.610999999999997,2.2669999999999995,1.5990000000000002,13.0,303.0,27.4,1,2.4151760849774475,-0.3353217068180488
3,OCO,13.0,Haas F1 Team,77.376,17.0,HARD,1.5489999999999995,2.2560000000000002,1.5829999999999984,13.0,295.0,27.4,3,2.34344402102702,0.19911755063173478
3,BOR,13.0,Kick Sauber,77.284,18.0,MEDIUM,1.511999999999997,2.2929999999999993,1.4909999999999997,13.0,301.0,27.4,2,2.189530188819479,-0.17735075824055926
3,BEA,13.0,Haas F1 Team,77.227,19.0,HARD,1.7579999999999991,2.1849999999999987,1.2959999999999994,13.0,308.0,27.4,3,2.3055223834262186,-0.4628254326859304
1,STR,13.0,Aston Martin,75.468,20.0,HARD,1.1929999999999978,1.2059999999999995,1.0809999999999995,5.0,303.0,27.4,3,-0.9455961639490034,0.15499996021590925
1,PIA,14.0,McLaren,75.439,1.0,MEDIUM,0.7889999999999979,1.6089999999999982,1.0529999999999973,14.0,294.0,27.3,2,-1.0215803744104155,0.3056015768352677
1,NOR,14.0,McLaren,75.068,2.0,MEDIUM,0.6419999999999995,1.4589999999999996,0.9789999999999992,14.0,293.0,27.3,2,-1.6824096742972452,0.4369003599310149
1,VER,14.0,Red Bull Racing,76.034,3.0,SOFT,0.9489999999999981,2.067,1.0299999999999976,14.0,296.0,27.3,1,0.1005000709845293,-0.49075305431705357
1,HAD,14.0,Racing Bulls,76.075,4.0,MEDIUM,0.8949999999999996,2.1389999999999993,1.0529999999999973,14.0,297.0,27.3,2,0.1906620976659,-0.14140286100806998
3,LEC,14.0,Ferrari,76.208,5.0,MEDIUM,1.2989999999999995,1.8820000000000014,1.038999999999998,14.0,305.0,27.3,2,0.500353940171158,-0.44928672211002674
3,RUS,14.0,Mercedes,76.505,6.0,MEDIUM,1.1499999999999986,2.064,1.3029999999999973,14.0,301.0,27.3,2,0.8322768597461448,0.09814783443961406
3,HAM,14.0,Ferrari,76.584,7.0,MEDIUM,1.3170000000000002,2.0100000000000016,1.2689999999999984,14.0,291.0,27.3,2,1.047306373335612,-0.23026023198107803
3,LAW,14.0,Racing Bulls,76.56,8.0,MEDIUM,1.230999999999998,2.0420000000000016,1.2989999999999995,14.0,288.0,27.3,2,0.9695589003817423,-0.10926934336793374
3,SAI,14.0,Williams,76.649,9.0,MEDIUM,1.2639999999999993,2.1789999999999985,1.218,14.0,298.0,27.3,2,1.193610586574005,-0.3092338741885524
3,ALB,14.0,Williams,76.933,10.0,MEDIUM,1.323999999999998,2.4639999999999986,1.157,14.0,304.0,27.3,2,1.7793812276263674,-0.6334679946855244
3,TSU,14.0,Red Bull Racing,77.013,11.0,SOFT,1.413999999999998,2.346,1.264999999999997,14.0,303.0,27.3,1,1.8172322032650343,-0.7469290602009452
3,ANT,14.0,Mercedes,77.101,12.0,MEDIUM,1.5009999999999977,2.3309999999999995,1.2809999999999988,14.0,305.0,27.3,2,2.0208264217166856,-0.5261081832957671
3,ALO,14.0,Aston Martin,77.013,13.0,MEDIUM,1.4450000000000003,2.4190000000000005,1.1609999999999978,14.0,324.0,27.3,2,1.9164074853527078,-0.5801433471985517
3,COL,14.0,Alpine,77.074,14.0,SOFT,1.3729999999999976,2.382999999999999,1.3299999999999983,14.0,301.0,27.3,1,1.8768713397760457,-0.6103427793208784
3,GAS,14.0,Alpine,77.317,15.0,MEDIUM,1.5629999999999988,2.347999999999999,1.4179999999999993,14.0,297.0,27.3,2,2.338528820692122,-0.42009161506533466
3,HUL,14.0,Kick Sauber,77.173,16.0,SOFT,1.7459999999999987,2.137999999999998,1.3009999999999984,14.0,303.0,27.3,1,2.1384750274880573,-0.9665732565150535
3,OCO,14.0,Haas F1 Team,77.365,17.0,HARD,1.6679999999999993,2.3520000000000003,1.3569999999999993,14.0,298.0,27.3,3,2.532750181482372,-0.39105678045842823
3,BOR,14.0,Kick Sauber,77.338,18.0,MEDIUM,1.5030000000000001,2.4589999999999996,1.3879999999999981,14.0,299.0,27.3,2,2.390865895792295,-0.4553949831814181
3,BEA,14.0,Haas F1 Team,77.405,19.0,HARD,1.5559999999999974,2.5219999999999985,1.3389999999999986,14.0,318.0,27.3,3,2.578214272635325,-0.22131325852911954
1,STR,14.0,Aston Martin,75.652,20.0,HARD,1.1139999999999972,1.3840000000000003,1.1659999999999968,6.0,306.0,27.3,3,-0.6677095929566059,0.3628829275070026
1,PIA,15.0,McLaren,75.349,1.0,MEDIUM,0.8189999999999991,1.5620000000000012,0.9799999999999969,15.0,295.0,27.3,2,-1.1262295710698926,0.19883941057123275
1,NOR,15.0,McLaren,75.166,2.0,MEDIUM,0.6499999999999986,1.5470000000000006,0.9809999999999981,15.0,300.0,27.3,2,-1.50423551192681,0.46759290693808403
3,VER,15.0,Red Bull Racing,76.41,3.0,SOFT,1.0169999999999995,2.1260000000000012,1.279,15.0,293.0,27.3,1,0.6272405486473545,-0.1273970197966627
3,HAD,15.0,Racing Bulls,76.435,4.0,MEDIUM,0.9639999999999986,2.3069999999999986,1.1759999999999984,15.0,296.0,27.3,2,0.786180811585058,-0.07441076963433994
3,LEC,15.0,Ferrari,76.533,5.0,MEDIUM,1.1980000000000004,2.2139999999999986,1.1329999999999991,15.0,297.0,27.3,2,1.0384645410773012,-0.38654280522276957
1,RUS,15.0,Mercedes,76.173,6.0,MEDIUM,1.070999999999998,1.9959999999999987,1.1179999999999986,15.0,306.0,27.3,2,0.3395075953201499,-0.038367530351008386
3,HAM,15.0,Ferrari,76.371,7.0,MEDIUM,1.1899999999999977,1.9699999999999989,1.222999999999999,15.0,298.0,27.3,2,0.6573034260690837,-0.03893880925459538
3,LAW,15.0,Racing Bulls,76.764,8.0,MEDIUM,1.3009999999999984,2.071999999999999,1.4029999999999987,15.0,298.0,27.3,2,1.2703348970631791,0.10168820163376943
3,SAI,15.0,Williams,76.728,9.0,MEDIUM,1.222999999999999,2.1799999999999997,1.3369999999999997,15.0,297.0,27.3,2,1.2457233091407454,-0.0037579715977649805
3,ALB,15.0,Williams,76.756,10.0,MEDIUM,1.110999999999997,2.346,1.311,15.0,303.0,27.3,2,1.2948404684186254,0.03372083102567563
3,TSU,15.0,Red Bull Racing,76.974,11.0,SOFT,1.3269999999999982,2.2429999999999986,1.4159999999999968,15.0,302.0,27.3,1,1.6139999276406631,-0.2550924949202616
3,ANT,15.0,Mercedes,76.983,12.0,MEDIUM,1.381999999999998,2.2300000000000004,1.3829999999999991,15.0,305.0,27.3,2,1.7018849072194584,-0.08074167684718546
3,ALO,15.0,Aston Martin,76.838,13.0,MEDIUM,1.230999999999998,2.3709999999999987,1.2479999999999976,15.0,318.0,27.3,2,1.4966635879427697,-0.12799447041623865
3,COL,15.0,Alpine,77.149,14.0,SOFT,1.4009999999999998,2.2250000000000014,1.5350000000000001,15.0,298.0,27.3,1,1.8648628587032157,-0.1425417213298562
3,GAS,15.0,Alpine,77.013,15.0,MEDIUM,1.4160000000000004,2.314,1.2949999999999982,15.0,303.0,27.3,2,1.8373275098320314,-0.36400928896192764
3,HUL,15.0,Kick Sauber,77.26,16.0,SOFT,1.5429999999999993,2.2540000000000013,1.4749999999999979,15.0,303.0,27.3,1,2.136407899084265,-0.41426134760310973
3,OCO,15.0,Haas F1 Team,77.539,17.0,HARD,1.5839999999999996,2.341000000000001,1.6259999999999977,15.0,300.0,27.3,3,2.6327321867346947,0.29112672235450504
3,BOR,15.0,Kick Sauber,77.365,18.0,MEDIUM,1.4799999999999969,2.5060000000000002,1.3909999999999982,15.0,299.0,27.3,2,2.439580505742929,-0.4169683686845479
3,BEA,15.0,Haas F1 Team,77.345,19.0,HARD,1.671999999999997,2.2989999999999995,1.3859999999999992,15.0,312.0,27.3,3,2.4557728138634007,-0.1536690837773252
1,STR,15.0,Aston Martin,75.952,20.0,HARD,1.131999999999998,1.6080000000000005,1.2240000000000002,7.0,306.0,27.3,3,-0.1418586256541551,0.342285742077413
1,PIA,16.0,McLaren,75.214,1.0,MEDIUM,0.7569999999999979,1.480999999999998,0.9879999999999995,16.0,296.0,27.3,2,-1.394570891065989,0.3865763466554117
1,NOR,16.0,McLaren,75.226,2.0,MEDIUM,0.7199999999999989,1.5519999999999996,0.9659999999999975,16.0,297.0,27.1,2,-1.3385018706344172,0.35121205798314165
3,VER,16.0,Red Bull Racing,76.197,3.0,SOFT,1.0179999999999971,1.9920000000000009,1.198999999999998,16.0,294.0,27.1,1,0.31417540140376515,-0.15856936531210755
3,HAD,16.0,Racing Bulls,76.267,4.0,MEDIUM,0.9439999999999991,2.2540000000000013,1.0809999999999995,16.0,300.0,27.1,2,0.5629074986162327,-0.1338668882883414
3,LEC,16.0,Ferrari,76.742,5.0,MEDIUM,1.2069999999999972,2.2059999999999995,1.3409999999999975,16.0,305.0,27.1,2,1.2811787326530086,0.10609322782392072
1,RUS,16.0,Mercedes,76.167,6.0,MEDIUM,1.0849999999999973,1.9909999999999997,1.102999999999998,16.0,306.0,27.1,2,0.3682223284270841,-0.05166825662112833
1,HAM,16.0,Ferrari,76.125,7.0,MEDIUM,1.1340000000000003,1.7910000000000004,1.2119999999999997,16.0,300.0,27.1,2,0.2165484028668248,0.17237593049112232
3,LAW,16.0,Racing Bulls,76.879,8.0,MEDIUM,1.3569999999999993,2.1670000000000016,1.3669999999999973,16.0,288.0,27.1,2,1.564788481897535,-0.1544521504839822
3,SAI,16.0,Williams,76.72,9.0,MEDIUM,1.1479999999999997,2.219999999999999,1.3639999999999972,16.0,300.0,27.1,2,1.2196085481338903,0.1737362639822726
3,ALB,16.0,Williams,76.553,10.0,MEDIUM,1.097999999999999,2.2959999999999994,1.1709999999999994,16.0,308.0,27.1,2,1.041380182252091,-0.11466684897032164
3,TSU,16.0,Red Bull Racing,77.358,11.0,SOFT,1.4649999999999999,2.4250000000000007,1.4799999999999969,16.0,301.0,27.1,1,2.334894799489345,-0.40150862848003355
3,ANT,16.0,Mercedes,77.224,12.0,MEDIUM,1.468,2.414999999999999,1.352999999999998,16.0,303.0,27.1,2,2.222456805994113,-0.35258404324301745
3,ALO,16.0,Aston Martin,77.318,13.0,MEDIUM,1.4109999999999978,2.495000000000001,1.4239999999999995,16.0,315.0,27.1,2,2.3173977583082848,-0.09213615189767427
3,COL,16.0,Alpine,78.751,15.0,SOFT,2.8439999999999976,2.439,1.4799999999999969,16.0,260.0,27.1,1,5.223729513331804,-2.5113514934961905
3,GAS,16.0,Alpine,77.252,14.0,MEDIUM,1.5,2.178000000000001,1.5859999999999985,16.0,292.0,27.1,2,2.107538097238544,0.11278910632342279
3,HUL,16.0,Kick Sauber,77.644,16.0,SOFT,1.7099999999999973,2.4190000000000005,1.5269999999999975,16.0,299.0,27.1,1,2.875446581976858,-0.6353608246540914
3,OCO,16.0,Haas F1 Team,77.559,17.0,HARD,1.7049999999999983,2.3019999999999996,1.564,16.0,297.0,27.1,3,2.7682465727701455,0.04752912836498403
3,BOR,16.0,Kick Sauber,77.7,18.0,MEDIUM,1.5849999999999973,2.6000000000000014,1.5269999999999975,16.0,299.0,27.1,2,3.0036260717752574,-0.3181771039753687
3,BEA,16.0,Haas F1 Team,77.354,19.0,HARD,1.605999999999998,2.471,1.288999999999998,16.0,311.0,27.1,3,2.5688160277542202,-0.3446892902548708
1,STR,16.0,Aston Martin,76.201,20.0,HARD,1.375,1.6379999999999981,1.1999999999999993,8.0,307.0,27.1,3,0.4074816792746587,0.00705212267745715
1,PIA,17.0,McLaren,75.53,1.0,MEDIUM,0.8829999999999991,1.6580000000000013,1.0009999999999977,17.0,293.0,27.1,2,-0.7598421563524176,0.14331646336988543
1,NOR,17.0,McLaren,75.474,2.0,MEDIUM,0.8879999999999981,1.5569999999999986,1.0409999999999968,17.0,298.0,27.1,2,-0.9042520068865634,0.3210504651637518
3,VER,17.0,Red Bull Racing,76.197,3.0,SOFT,1.0159999999999982,2.1449999999999996,1.0479999999999983,17.0,293.0,27.1,1,0.4406458683346406,-0.5195004246298319
3,HAD,17.0,Racing Bulls,76.515,4.0,MEDIUM,0.9909999999999997,2.3550000000000004,1.1809999999999974,17.0,299.0,27.1,2,0.9622789667204135,-0.040502741874041015
3,LEC,17.0,Ferrari,76.589,5.0,MEDIUM,1.171999999999997,2.1449999999999996,1.283999999999999,17.0,293.0,27.1,2,1.0536557516334055,0.010734963334316278
3,RUS,17.0,Mercedes,76.419,6.0,MEDIUM,1.198999999999998,2.0509999999999984,1.1809999999999974,17.0,304.0,27.1,2,0.8040334929308038,-0.06813838444844399
1,HAM,17.0,Ferrari,76.179,7.0,MEDIUM,1.2089999999999996,1.8039999999999985,1.1779999999999973,17.0,297.0,27.1,2,0.3645762170627344,0.011192330029435713
3,LAW,17.0,Racing Bulls,76.675,8.0,MEDIUM,1.3859999999999992,2.062000000000001,1.2389999999999972,17.0,294.0,27.1,2,1.2819916108873883,-0.286227212677698
3,SAI,17.0,Williams,76.734,9.0,MEDIUM,1.25,2.262999999999998,1.232999999999997,17.0,300.0,27.1,2,1.370034795659266,-0.202075103188868
3,ALB,17.0,Williams,76.588,10.0,MEDIUM,1.1069999999999993,2.326999999999998,1.1659999999999968,17.0,308.0,27.1,2,1.1162982499776177,-0.12208029767036421
3,TSU,17.0,Red Bull Racing,76.957,11.0,SOFT,1.5869999999999997,2.065999999999999,1.315999999999999,17.0,306.0,27.1,1,1.7240016727127123,-0.5672660629130386
3,ANT,17.0,Mercedes,76.97,12.0,MEDIUM,1.6509999999999998,2.1670000000000016,1.163999999999998,17.0,320.0,27.1,2,1.9011797997451303,-0.6123835300945216
3,ALO,17.0,Aston Martin,77.024,13.0,MEDIUM,1.5429999999999993,2.3009999999999984,1.1920000000000002,17.0,316.0,27.1,2,1.9705847468984923,-0.5408806065398528
3,GAS,17.0,Alpine,77.243,14.0,MEDIUM,1.3859999999999992,2.3470000000000013,1.5219999999999985,17.0,301.0,27.1,2,2.1163783364785838,0.136717499230983
3,COL,17.0,Alpine,76.799,15.0,SOFT,1.4279999999999973,2.2390000000000008,1.1439999999999984,17.0,299.0,27.1,1,1.5513007553585947,-0.86660344279029
3,HUL,17.0,Kick Sauber,76.945,16.0,SOFT,1.5169999999999995,2.2689999999999984,1.1709999999999994,17.0,301.0,27.1,1,1.8153061408999949,-0.9297035611158277
3,OCO,17.0,Haas F1 Team,77.245,17.0,HARD,1.6600000000000001,2.0829999999999984,1.5139999999999993,17.0,301.0,27.1,3,2.2068676547836787,0.21557492990511903
3,BOR,17.0,Kick Sauber,77.255,18.0,MEDIUM,1.5329999999999977,2.4540000000000006,1.2799999999999976,17.0,309.0,27.1,2,2.3443057149253916,-0.5159892198949955
3,BEA,17.0,Haas F1 Team,77.323,19.0,HARD,1.6529999999999987,2.5839999999999996,1.097999999999999,17.0,321.0,27.1,3,2.6605212156298776,-0.7255460526313997
1,STR,17.0,Aston Martin,76.154,20.0,HARD,1.2850000000000001,1.6690000000000005,1.2119999999999997,9.0,304.0,27.1,3,0.30372216224563336,0.13251026407487662
1,PIA,18.0,McLaren,75.289,1.0,MEDIUM,0.7099999999999973,1.6089999999999982,0.9819999999999993,18.0,297.0,27.1,2,-1.2269275979170882,0.42520057597793726
1,NOR,18.0,McLaren,75.421,2.0,MEDIUM,0.6969999999999992,1.6930000000000014,1.0429999999999993,18.0,299.0,27.1,2,-1.0315870082777234,0.5226713489483905
1,VER,18.0,Red Bull Racing,76.156,3.0,SOFT,0.9519999999999982,2.1209999999999987,1.0949999999999989,18.0,296.0,27.1,1,0.31522878682269995,-0.27341018173257753
3,HAD,18.0,Racing Bulls,76.378,4.0,MEDIUM,1.0299999999999976,2.276,1.0839999999999996,18.0,296.0,27.1,2,0.795214606731143,-0.21862254863702654
3,LEC,18.0,Ferrari,76.265,5.0,MEDIUM,1.1829999999999998,1.972999999999999,1.1209999999999987,18.0,295.0,27.1,2,0.5755415585258549,-0.1569736200453178
3,RUS,18.0,Mercedes,76.395,6.0,MEDIUM,1.1209999999999987,2.1709999999999994,1.1149999999999984,18.0,306.0,27.1,2,0.8013073406677752,-0.12223598193991743
1,HAM,18.0,Ferrari,76.028,7.0,MEDIUM,1.0549999999999997,1.9920000000000009,0.9929999999999986,18.0,299.0,27.1,2,0.2070229478875995,-0.2189182363145249
3,LAW,18.0,Racing Bulls,76.504,8.0,MEDIUM,1.3520000000000003,1.9860000000000007,1.1779999999999973,18.0,293.0,27.1,2,1.0082434551014927,-0.28717102571573705
