Driver,Team,LapNumber,Stint,LapTimeSeconds,Sector1Seconds,Sector2Seconds,Sector3Seconds,Compound,TyreLife,FreshTyre,SpeedI1,SpeedI2,SpeedFL,SpeedST,AirTemp,TrackTemp,Humidity,WindSpeed,Rainfall,IsInLap,IsOutLap,IsSafetyCar,IsFirstLap,IsCleanLap,Position,TeamColor,LapStartSeconds,TrackStatus
MAG,Haas F1 Team,26.0,2.0,85.199,27.63,29.318,28.251,HARD,12.0,True,314.0,319.0,311.0,329.0,32.66988431790906,45.59034704627283,31.0,2.049421589545273,0.0,False,False,False,False,True,12.0,#888888,5528.465,1
MAG,Haas F1 Team,27.0,2.0,84.64,27.537,28.928,28.175,HARD,13.0,True,315.0,320.0,312.0,322.0,32.588113531441145,45.47622706288229,31.0,2.1524541257645735,0.0,False,False,False,False,True,12.0,#888888,5613.664,1
MAG,Haas F1 Team,28.0,2.0,84.415,27.625,28.819,27.971,HARD,14.0,True,316.0,320.0,313.0,324.0,32.5,45.3,31.0,1.6411608839116085,0.0,False,False,False,False,True,12.0,#888888,5698.304,1
MAG,Haas F1 Team,29.0,2.0,84.799,27.746,28.958,28.095,HARD,15.0,True,316.0,319.0,313.0,321.0,32.5,46.14264382374509,31.93627091527232,2.3426438237450893,0.0,False,False,False,False,True,12.0,#888888,5782.719,1
MAG,Haas F1 Team,30.0,2.0,84.573,27.504,28.735,28.334,HARD,16.0,True,316.0,321.0,313.0,324.0,32.5,46.1,32.0,1.9699155014083107,0.0,False,False,False,False,True,12.0,#888888,5867.518,1
MAG,Haas F1 Team,31.0,2.0,84.458,27.512,28.763,28.183,HARD,17.0,True,317.0,326.0,312.0,325.0,32.42407694487506,45.948153889750124,32.0,1.4926155590005101,0.0,False,False,False,False,True,11.0,#888888,5952.091,1
MAG,Haas F1 Team,32.0,2.0,84.408,27.426,28.922,28.06,HARD,18.0,True,318.0,332.0,314.0,335.0,32.5,45.86663222451836,32.0,1.4,0.0,False,False,False,False,True,11.0,#888888,6036.549,1
MAG,Haas F1 Team,33.0,2.0,84.853,27.586,29.068,28.199,HARD,19.0,True,317.0,315.0,311.0,353.0,32.614710931120115,45.7,32.0,1.3426445344399445,0.0,False,False,False,False,True,10.0,#888888,6120.957,1
MAG,Haas F1 Team,34.0,2.0,84.702,27.738,28.876,28.088,HARD,20.0,True,310.0,314.0,312.0,317.0,32.7,45.502453292445125,32.0,1.695093415109749,0.0,False,False,False,False,True,9.0,#888888,6205.81,1
MAG,Haas F1 Team,35.0,2.0,84.17,27.575,28.669,27.926,HARD,21.0,True,312.0,317.0,311.0,320.0,32.66003766729446,45.46003766729446,31.39962332705545,1.42007533458891,0.0,False,False,False,False,True,8.0,#888888,6290.512,1
MAG,Haas F1 Team,36.0,2.0,84.276,27.682,28.666,27.928,HARD,22.0,True,310.0,315.0,310.0,317.0,32.51977205318759,45.4,32.0,1.2197720531875895,0.0,False,False,False,False,True,7.0,#888888,6374.682,1
MAG,Haas F1 Team,37.0,2.0,83.95,27.628,28.563,27.759,HARD,23.0,True,313.0,317.0,311.0,320.0,32.5,45.2,31.793239098546483,1.1827043605814076,0.0,False,False,False,False,True,7.0,#888888,6458.958,1
MAG,Haas F1 Team,38.0,2.0,84.803,27.61,29.034,28.159,HARD,24.0,True,313.0,316.0,311.0,319.0,32.5,45.07877919090561,31.0,1.4393895954528022,0.0,False,False,False,False,True,7.0,#888888,6542.908,1
MAG,Haas F1 Team,39.0,2.0,84.463,27.613,28.833,28.017,HARD,25.0,True,314.0,318.0,311.0,320.0,32.5,44.9,31.01936247146452,1.6903187642677397,0.0,False,False,False,False,True,7.0,#888888,6627.711,1
MAG,Haas F1 Team,40.0,2.0,84.282,27.589,28.725,27.968,HARD,26.0,True,312.0,317.0,312.0,320.0,32.5,44.8146195516293,32.0,1.328070672556047,0.0,False,False,False,False,True,7.0,#888888,6712.174,1
MAG,Haas F1 Team,41.0,2.0,84.625,27.74,28.925,27.96,HARD,27.0,True,311.0,317.0,312.0,319.0,32.5,44.7,32.0,1.583176090145353,0.0,False,False,False,False,True,7.0,#888888,6796.456,1
MAG,Haas F1 Team,42.0,2.0,84.628,27.873,28.838,27.917,HARD,28.0,True,318.0,331.0,312.0,322.0,32.42420228276264,44.621011413813214,32.0,1.3726068482879303,0.0,False,False,False,False,True,8.0,#888888,6881.081,1
MAG,Haas F1 Team,43.0,2.0,84.605,27.598,29.017,27.99,HARD,29.0,True,315.0,319.0,313.0,323.0,32.5,44.9347449855778,32.0,1.2737249278890241,0.0,False,False,False,False,True,8.0,#888888,6965.709,1
MAG,Haas F1 Team,44.0,2.0,85.205,28.15,29.146,27.909,HARD,30.0,True,317.0,331.0,315.0,318.0,32.4,44.88123124624924,32.0,1.5,0.0,False,False,False,False,True,9.0,#888888,7050.314,1
MAG,Haas F1 Team,45.0,2.0,84.272,27.631,28.775,27.866,HARD,31.0,True,316.0,319.0,314.0,322.0,32.35172551698855,44.6,32.48274483011448,1.548274483011448,0.0,False,False,False,False,True,9.0,#888888,7135.519,1
MAG,Haas F1 Team,46.0,2.0,84.124,27.526,28.825,27.773,HARD,32.0,True,316.0,318.0,314.0,323.0,32.3,44.6,32.1127575171678,1.333827255150341,0.0,False,False,False,False,True,9.0,#888888,7219.791,1
MAG,Haas F1 Team,47.0,2.0,83.971,27.54,28.669,27.762,HARD,33.0,True,314.0,318.0,314.0,320.0,32.4,44.342116227521956,32.0,1.3868256587170646,0.0,False,False,False,False,True,9.0,#888888,7303.915,1
MAG,Haas F1 Team,48.0,2.0,83.741,27.532,28.529,27.68,HARD,34.0,True,314.0,318.0,314.0,323.0,32.33112377524495,44.2,32.0,1.737752449510099,0.0,False,False,False,False,True,9.0,#888888,7387.886,1
MAG,Haas F1 Team,49.0,2.0,83.708,27.55,28.553,27.605,HARD,35.0,True,316.0,320.0,314.0,322.0,32.3,44.19155915591559,32.915591559155914,1.142204220422045,0.0,False,False,False,False,True,9.0,#888888,7471.627,1
MAG,Haas F1 Team,50.0,2.0,83.603,27.506,28.558,27.539,HARD,36.0,True,316.0,320.0,313.0,323.0,32.3,44.1,32.0,1.6,0.0,False,False,False,False,True,9.0,#888888,7555.335,1
MAG,Haas F1 Team,51.0,2.0,83.437,27.501,28.449,27.487,HARD,37.0,True,316.0,320.0,315.0,323.0,32.3,44.1,32.872478302153965,1.2510086791384152,0.0,False,False,False,False,True,9.0,#888888,7638.938,1
MAG,Haas F1 Team,52.0,2.0,83.691,27.688,28.525,27.478,HARD,38.0,True,316.0,320.0,314.0,322.0,32.2,43.87373946079248,32.73739460792481,1.4787816176225557,0.0,False,False,False,False,True,9.0,#888888,7722.375,1
MAG,Haas F1 Team,53.0,2.0,83.715,27.488,28.468,27.759,HARD,39.0,True,317.0,328.0,311.0,323.0,32.2,43.8,32.0,1.7657075259501154,0.0,False,False,False,False,True,9.0,#888888,7806.066,1
ALO,Aston Martin,1.0,1.0,92.411,0.0,32.154,29.198,MEDIUM,2.0,False,329.0,315.0,312.0,281.0,33.8,51.539250716618895,32.59812679154723,2.0794380374641688,0.0,False,False,False,True,False,10.0,#888888,3350.494,1
ALO,Aston Martin,2.0,1.0,87.236,28.2,29.932,29.104,MEDIUM,3.0,False,313.0,335.0,310.0,322.0,33.89461747404556,50.54306020763552,31.053825259544404,1.4269126297722008,0.0,False,False,False,False,True,10.0,#888888,3443.163,1
ALO,Aston Martin,3.0,1.0,86.41,27.646,29.926,28.838,MEDIUM,4.0,False,319.0,331.0,310.0,335.0,33.75997299414873,50.480054011702535,30.0,1.3404320936202825,0.0,False,False,False,False,True,10.0,#888888,3530.399,1
ALO,Aston Martin,4.0,1.0,86.411,27.728,29.844,28.839,MEDIUM,5.0,False,316.0,328.0,309.0,332.0,33.7,50.6,30.840454606052532,1.963818157578987,0.0,False,False,False,False,True,10.0,#888888,3616.809,1
ALO,Aston Martin,5.0,1.0,86.218,27.846,29.573,28.799,MEDIUM,6.0,False,314.0,328.0,309.0,318.0,33.7,50.67193467755374,30.280653224462586,2.1596733877687075,0.0,False,False,False,False,True,10.0,#888888,3703.22,1
ALO,Aston Martin,6.0,1.0,85.911,27.675,29.468,28.768,MEDIUM,7.0,False,316.0,329.0,310.0,332.0,33.5565167397137,50.3130334794274,31.0,1.9434832602863004,0.0,False,False,False,False,True,10.0,#888888,3789.438,1
ALO,Aston Martin,7.0,1.0,85.95,27.644,29.453,28.853,MEDIUM,8.0,False,317.0,329.0,309.0,333.0,33.485086535738674,49.585086535738675,32.0,1.8762980360801562,0.0,False,False,False,False,True,10.0,#888888,3875.349,1
ALO,Aston Martin,8.0,1.0,85.693,27.692,29.426,28.575,MEDIUM,9.0,False,317.0,329.0,311.0,330.0,33.34186201607256,49.5,32.0,0.8325519357097593,0.0,False,False,False,False,True,10.0,#888888,3961.299,1
ALO,Aston Martin,9.0,1.0,85.969,27.763,29.441,28.765,MEDIUM,10.0,False,315.0,327.0,309.0,332.0,33.3,48.9970801459927,31.0,1.6951335766544982,0.0,False,False,False,False,True,10.0,#888888,4046.992,1
ALO,Aston Martin,10.0,1.0,85.832,27.776,29.322,28.734,MEDIUM,11.0,False,313.0,329.0,309.0,330.0,33.3,48.655753687192735,31.0,1.4654778768435976,0.0,False,False,False,False,True,10.0,#888888,4132.961,1
ALO,Aston Martin,11.0,1.0,85.758,27.679,29.305,28.774,MEDIUM,12.0,False,316.0,328.0,309.0,334.0,33.21271809228616,48.42543618457231,31.0,1.5381542768584737,0.0,False,False,False,False,True,10.0,#888888,4218.793,1
ALO,Aston Martin,12.0,1.0,89.74,27.725,29.375,32.64,MEDIUM,13.0,False,317.0,317.0,0.0,333.0,33.16980518939457,47.66980518939457,31.3019481060543,1.4188311363674195,0.0,True,False,False,False,False,11.0,#888888,4304.551,1
ALO,Aston Martin,13.0,2.0,105.594,47.982,29.068,28.544,HARD,2.0,False,318.0,307.0,308.0,284.0,33.02025995667389,47.6,31.20259956673887,1.239220129978339,0.0,False,True,False,False,False,15.0,#888888,4394.291,1
ALO,Aston Martin,14.0,2.0,85.832,28.319,29.115,28.398,HARD,3.0,False,313.0,330.0,312.0,314.0,32.94427147571586,47.778642621420715,31.0,2.3,0.0,False,False,False,False,True,16.0,#888888,4499.885,1
ALO,Aston Martin,15.0,2.0,84.67,27.354,29.014,28.302,HARD,4.0,False,318.0,329.0,311.0,336.0,32.9,47.901210080672044,31.0,1.904840322688183,0.0,False,False,False,False,True,15.0,#888888,4585.717,1
ALO,Aston Martin,16.0,2.0,84.614,27.417,28.89,28.307,HARD,5.0,False,317.0,329.0,312.0,332.0,32.8,47.860114990417465,30.601149904174655,1.9601149904174653,0.0,False,False,False,False,True,14.0,#888888,4670.387,1
ALO,Aston Martin,17.0,2.0,84.574,27.359,28.999,28.216,HARD,6.0,False,317.0,330.0,313.0,330.0,32.8808844602926,47.5573466191222,30.808844602925987,1.4955776985370057,0.0,False,False,False,False,True,13.0,#888888,4755.001,1
ALO,Aston Martin,18.0,2.0,84.882,27.422,29.308,28.152,HARD,7.0,False,317.0,319.0,310.0,337.0,32.878203846282034,47.15640769256408,31.0,1.6128153851281561,0.0,False,False,False,False,True,12.0,#888888,4839.575,1
ALO,Aston Martin,19.0,2.0,85.314,27.727,29.237,28.35,HARD,8.0,False,316.0,315.0,312.0,322.0,32.8,46.873481224687076,31.0,1.173481224687078,0.0,False,False,False,False,True,12.0,#888888,4924.457,1
ALO,Aston Martin,20.0,2.0,85.676,27.65,29.606,28.42,HARD,9.0,False,318.0,320.0,310.0,324.0,32.8,46.594550177331534,31.0,1.6326989360107909,0.0,False,False,False,False,True,11.0,#888888,5009.771,1
ALO,Aston Martin,21.0,2.0,85.297,27.651,29.091,28.555,HARD,10.0,False,318.0,330.0,315.0,328.0,32.8,46.403596930263596,31.482015348682015,2.007193860527194,0.0,False,False,False,False,True,11.0,#888888,5095.447,1
ALO,Aston Martin,22.0,2.0,85.451,28.055,29.253,28.143,HARD,11.0,False,316.0,316.0,311.0,333.0,32.70959856021597,46.20959856021597,31.09598560215968,1.8,0.0,False,False,False,False,True,10.0,#888888,5180.744,1
ALO,Aston Martin,23.0,2.0,85.017,27.751,29.089,28.177,HARD,12.0,False,314.0,312.0,310.0,324.0,32.667206120102,46.034412240204006,31.0,1.4016183603060073,0.0,False,False,False,False,True,10.0,#888888,5266.195,1
ALO,Aston Martin,24.0,2.0,84.588,27.58,29.009,27.999,HARD,13.0,False,317.0,315.0,311.0,322.0,32.6,45.75101006733782,31.0,1.4979798653243575,0.0,False,False,False,False,True,10.0,#888888,5351.212,1
ALO,Aston Martin,25.0,2.0,84.504,27.542,28.839,28.123,HARD,14.0,False,317.0,318.0,313.0,330.0,32.6,45.8,31.845624385447394,1.7845624385447396,0.0,False,False,False,False,True,10.0,#888888,5435.8,1
ALO,Aston Martin,26.0,2.0,84.937,27.635,28.905,28.397,HARD,15.0,False,319.0,326.0,315.0,324.0,32.656280837444996,45.63115748766502,31.0,1.9814041872249635,0.0,False,False,False,False,True,10.0,#888888,5520.304,1
ALO,Aston Martin,27.0,2.0,84.891,27.614,29.047,28.23,HARD,16.0,False,312.0,313.0,310.0,347.0,32.60215166666667,45.5,31.0,2.2,0.0,False,False,False,False,True,9.0,#888888,5605.241,1
ALO,Aston Martin,28.0,2.0,84.725,27.7,28.845,28.18,HARD,17.0,False,316.0,314.0,311.0,321.0,32.5,45.3,31.0,1.6820167983201706,0.0,False,False,False,False,True,9.0,#888888,5690.132,1
ALO,Aston Martin,29.0,2.0,85.011,27.785,28.998,28.228,HARD,18.0,False,315.0,313.0,310.0,324.0,32.5,46.02472168522099,31.80524631691221,2.2247216852209895,0.0,False,False,False,False,True,9.0,#888888,5774.857,1
ALO,Aston Martin,30.0,2.0,85.039,27.817,28.996,28.226,HARD,19.0,False,316.0,313.0,310.0,322.0,32.5,46.1,32.0,1.9444159264012288,0.0,False,False,False,False,True,9.0,#888888,5859.868,1
ALO,Aston Martin,31.0,2.0,85.128,27.745,29.032,28.351,HARD,20.0,False,315.0,312.0,309.0,321.0,32.436052074477836,45.97210414895567,32.0,1.5884165958227028,0.0,False,False,False,False,True,9.0,#888888,5944.907,1
ALO,Aston Martin,32.0,2.0,85.099,27.842,29.023,28.234,HARD,21.0,False,316.0,313.0,310.0,322.0,32.5,45.88834411039264,32.0,1.4,0.0,False,False,False,False,True,9.0,#888888,6030.035,1
ALO,Aston Martin,33.0,2.0,85.289,27.861,29.179,28.249,HARD,22.0,False,315.0,312.0,310.0,322.0,32.59530190157159,45.7,32.0,1.3523490492142063,0.0,False,False,False,False,True,9.0,#888888,6115.134,1
ALO,Aston Martin,34.0,2.0,85.083,27.763,29.148,28.172,HARD,23.0,False,315.0,312.0,310.0,319.0,32.7,45.520409659839004,32.0,1.6591806803219913,0.0,False,False,False,False,True,8.0,#888888,6200.423,1
ALO,Aston Martin,35.0,2.0,89.799,27.731,29.264,32.804,HARD,24.0,False,314.0,311.0,0.0,319.0,32.668381139685664,45.46838113968566,31.316188603143395,1.436762279371321,0.0,True,False,False,False,False,9.0,#888888,6285.506,1
ALO,Aston Martin,36.0,3.0,104.152,47.393,28.833,27.926,HARD,3.0,False,316.0,310.0,312.0,285.0,32.518733962075515,45.4,32.0,1.2187339620755149,0.0,False,True,False,False,False,14.0,#888888,6375.305,1
ALO,Aston Martin,37.0,3.0,83.703,27.43,28.449,27.824,HARD,4.0,False,315.0,312.0,311.0,319.0,32.5,45.2,31.451543539138548,1.3193825843445803,0.0,False,False,False,False,True,13.0,#888888,6479.457,1
ALO,Aston Martin,38.0,3.0,83.847,27.472,28.537,27.838,HARD,5.0,False,316.0,314.0,313.0,321.0,32.5,45.01126464754221,31.0,1.4056323237711064,0.0,False,False,False,False,True,13.0,#888888,6563.16,1
ALO,Aston Martin,39.0,3.0,83.77,27.414,28.622,27.734,HARD,6.0,False,317.0,316.0,313.0,324.0,32.5,44.9,31.340892806558575,1.5295535967207132,0.0,False,False,False,False,True,13.0,#888888,6647.007,1
ALO,Aston Martin,40.0,3.0,83.683,27.398,28.521,27.764,HARD,7.0,False,317.0,317.0,314.0,323.0,32.5,44.752604383698646,32.0,1.4210934244520388,0.0,False,False,False,False,True,13.0,#888888,6730.777,1
ALO,Aston Martin,41.0,3.0,83.822,27.354,28.585,27.883,HARD,8.0,False,319.0,318.0,315.0,324.0,32.486816538070556,44.67363307614112,32.0,1.5604496142116748,0.0,False,False,False,False,True,13.0,#888888,6814.46,1
ALO,Aston Martin,42.0,3.0,83.637,27.363,28.5,27.774,HARD,9.0,False,319.0,329.0,316.0,325.0,32.45286345080397,44.76431725401983,32.0,1.458590352411899,0.0,False,False,False,False,True,13.0,#888888,6898.282,1
ALO,Aston Martin,43.0,3.0,83.681,27.266,28.682,27.733,HARD,10.0,False,313.0,315.0,314.0,356.0,32.5,44.907717958550776,32.0,1.1385897927538884,0.0,False,False,False,False,True,12.0,#888888,6981.919,1
ALO,Aston Martin,44.0,3.0,83.529,27.417,28.44,27.672,HARD,11.0,False,319.0,318.0,314.0,323.0,32.4,44.804785957191434,32.0,1.5,0.0,False,False,False,False,True,12.0,#888888,7065.6,1
ALO,Aston Martin,45.0,3.0,83.484,27.352,28.464,27.668,HARD,12.0,False,320.0,319.0,317.0,325.0,32.32904634150405,44.6,32.709536584959416,1.5709536584959418,0.0,False,False,False,False,True,12.0,#888888,7149.129,1
ALO,Aston Martin,46.0,3.0,82.944,27.073,28.365,27.506,HARD,13.0,False,315.0,315.0,313.0,338.0,32.31009617788742,44.579807644225156,32.0,1.3,0.0,False,False,False,False,True,11.0,#888888,7232.613,1
ALO,Aston Martin,47.0,3.0,83.221,27.393,28.327,27.501,HARD,14.0,False,313.0,317.0,314.0,322.0,32.4,44.30331150109161,32.0,1.4450327483625818,0.0,False,False,False,False,True,11.0,#888888,7315.557,1
ALO,Aston Martin,48.0,3.0,83.245,27.312,28.373,27.56,HARD,15.0,False,316.0,316.0,314.0,323.0,32.312974071852295,44.2,32.0,1.7740518562954077,0.0,False,False,False,False,True,11.0,#888888,7398.778,1
ALO,Aston Martin,49.0,3.0,83.525,27.385,28.457,27.683,HARD,16.0,False,318.0,316.0,314.0,323.0,32.3,44.174230756408974,32.74230756408974,1.2288462179551298,0.0,False,False,False,False,True,11.0,#888888,7482.023,1
ALO,Aston Martin,50.0,3.0,83.511,27.427,28.412,27.672,HARD,17.0,False,319.0,318.0,315.0,324.0,32.3,44.1,32.0,1.6,0.0,False,False,False,False,True,11.0,#888888,7565.548,1
ALO,Aston Martin,51.0,3.0,83.468,27.463,28.459,27.546,HARD,18.0,False,313.0,318.0,315.0,324.0,32.29589150644763,44.09178301289527,33.0,1.2082169871047295,0.0,False,False,False,False,True,11.0,#888888,7649.059,1
ALO,Aston Martin,52.0,3.0,83.761,27.419,28.553,27.789,HARD,19.0,False,318.0,318.0,314.0,327.0,32.2,43.856823407871495,32.568234078714966,1.5295297763855111,0.0,False,False,False,False,True,11.0,#888888,7732.527,1
ALO,Aston Martin,53.0,3.0,83.686,27.435,28.394,27.857,HARD,20.0,False,320.0,319.0,314.0,328.0,32.2,43.8,32.0,1.7827387993801953,0.0,False,False,False,False,True,11.0,#888888,7816.288,1
COL,Williams,1.0,1.0,95.885,0.0,32.713,30.295,MEDIUM,1.0,True,327.0,319.0,324.0,263.0,33.8,51.539250716618895,32.59812679154723,2.0794380374641688,0.0,False,False,False,True,False,18.0,#888888,3350.494,1
COL,Williams,2.0,1.0,87.845,28.352,30.598,28.895,MEDIUM,2.0,True,325.0,340.0,312.0,332.0,33.89959329944162,50.49959329944162,30.995932994416197,1.3971530960913392,0.0,False,False,False,False,True,17.0,#888888,3446.637,1
COL,Williams,3.0,1.0,86.578,27.636,30.238,28.704,MEDIUM,3.0,True,320.0,338.0,314.0,334.0,33.75316651941254,50.493666961174924,30.0,1.44933568939937,0.0,False,False,False,False,True,17.0,#888888,3534.482,1
COL,Williams,4.0,1.0,86.25,27.686,29.802,28.762,MEDIUM,4.0,True,316.0,334.0,311.0,344.0,33.7,50.6,30.91129516064525,1.9354819357419002,0.0,False,False,False,False,True,17.0,#888888,3621.06,1
COL,Williams,5.0,1.0,87.151,27.685,30.569,28.897,MEDIUM,5.0,True,320.0,332.0,310.0,344.0,33.7,50.66511914680887,30.348808531911345,2.125595734044327,0.0,False,False,False,False,True,15.0,#888888,3707.31,1
COL,Williams,6.0,1.0,86.057,27.633,29.362,29.062,MEDIUM,6.0,True,315.0,320.0,309.0,342.0,33.53977535954139,50.27955071908278,31.0,1.9602246404586126,0.0,False,False,False,False,True,15.0,#888888,3794.461,1
COL,Williams,7.0,1.0,87.204,28.513,29.885,28.806,MEDIUM,7.0,True,318.0,332.0,311.0,317.0,33.47647627138407,49.576476271384074,32.0,1.7471440707610848,0.0,False,False,False,False,True,16.0,#888888,3880.518,1
COL,Williams,8.0,1.0,86.385,27.774,29.618,28.993,MEDIUM,8.0,True,315.0,320.0,309.0,337.0,33.331153089466135,49.5,32.0,0.8753876421354502,0.0,False,False,False,False,True,16.0,#888888,3967.722,1
COL,Williams,9.0,1.0,86.222,27.779,29.555,28.888,MEDIUM,9.0,True,316.0,321.0,310.0,331.0,33.3,48.96150692465377,31.0,1.635844874422945,0.0,False,False,False,False,True,16.0,#888888,4054.107,1
COL,Williams,10.0,1.0,86.289,27.76,29.706,28.823,MEDIUM,10.0,True,317.0,322.0,311.0,331.0,33.3,48.6434747104408,31.0,1.5391517373552164,0.0,False,False,False,False,True,15.0,#888888,4140.329,1
COL,Williams,11.0,1.0,86.607,27.883,29.614,29.11,MEDIUM,11.0,True,317.0,318.0,309.0,331.0,33.2,48.39774859599713,31.0,1.500321629143267,0.0,False,False,False,False,True,15.0,#888888,4226.618,1
COL,Williams,12.0,1.0,86.5,27.91,29.617,28.973,MEDIUM,12.0,True,316.0,317.0,309.0,325.0,33.15535020914227,47.65535020914227,31.44649790857734,1.332101254853597,0.0,False,False,False,False,True,13.0,#888888,4313.225,1
COL,Williams,13.0,1.0,86.41,27.9,29.546,28.964,MEDIUM,13.0,True,313.0,315.0,309.0,326.0,33.01120479920013,47.6,31.112047992001322,1.2663856023996034,0.0,False,False,False,False,True,12.0,#888888,4399.725,1
COL,Williams,14.0,1.0,86.93,27.986,29.857,29.087,MEDIUM,14.0,True,314.0,314.0,309.0,327.0,32.967188906296876,47.66405546851562,31.0,2.3,0.0,False,False,False,False,True,12.0,#888888,4486.135,1
COL,Williams,15.0,1.0,86.672,27.89,29.739,29.043,MEDIUM,15.0,True,315.0,316.0,309.0,326.0,32.9,47.922298153210214,31.0,1.98919261284086,0.0,False,False,False,False,True,11.0,#888888,4573.065,1
COL,Williams,16.0,1.0,91.193,28.117,29.78,33.296,MEDIUM,16.0,True,318.0,318.0,0.0,320.0,32.8,47.87786351137405,30.778635113740517,1.9778635113740517,0.0,True,False,False,False,False,12.0,#888888,4659.737,1
COL,Williams,17.0,2.0,106.349,48.514,29.392,28.443,HARD,1.0,True,322.0,313.0,312.0,283.0,32.874101043089944,47.57769687073016,30.741010430899465,1.5294947845502684,0.0,False,True,False,False,False,17.0,#888888,4750.93,1
COL,Williams,18.0,2.0,84.485,27.472,28.844,28.169,HARD,2.0,True,315.0,318.0,311.0,328.0,32.848700129987,47.097400259974,31.0,1.494800519948004,0.0,False,False,False,False,True,17.0,#888888,4857.279,1
COL,Williams,19.0,2.0,84.928,27.518,29.134,28.276,HARD,3.0,True,314.0,315.0,311.0,325.0,32.8,46.81579026317105,31.0,1.1157902631710532,0.0,False,False,False,False,True,17.0,#888888,4941.764,1
COL,Williams,20.0,2.0,85.148,27.749,29.188,28.211,HARD,4.0,True,314.0,316.0,311.0,326.0,32.8,46.56637527682035,31.0,1.801748339077878,0.0,False,False,False,False,True,16.0,#888888,5026.692,1
COL,Williams,21.0,2.0,84.784,27.737,28.962,28.085,HARD,5.0,True,312.0,316.0,312.0,325.0,32.8,46.348898898898895,31.755505505505507,1.897797797797797,0.0,False,False,False,False,True,16.0,#888888,5111.84,1
COL,Williams,22.0,2.0,84.852,27.692,29.017,28.143,HARD,6.0,True,315.0,317.0,312.0,325.0,32.7,46.1831375489461,31.0,1.7494126468382913,0.0,False,False,False,False,True,16.0,#888888,5196.624,1
COL,Williams,23.0,2.0,84.649,27.6,28.921,28.128,HARD,7.0,True,315.0,316.0,313.0,325.0,32.641737362289376,45.98347472457874,31.0,1.3252120868681168,0.0,False,False,False,False,True,16.0,#888888,5281.476,1
COL,Williams,24.0,2.0,84.635,27.614,28.932,28.089,HARD,8.0,True,314.0,316.0,312.0,328.0,32.6,45.70129675311688,31.0,1.5974064937662504,0.0,False,False,False,False,True,16.0,#888888,5366.125,1
COL,Williams,25.0,2.0,84.916,27.635,29.099,28.182,HARD,9.0,True,314.0,315.0,312.0,326.0,32.6,45.8,31.596303518157423,1.7596303518157423,0.0,False,False,False,False,True,16.0,#888888,5450.76,1
COL,Williams,26.0,2.0,84.639,27.668,28.821,28.15,HARD,10.0,True,316.0,318.0,313.0,326.0,32.68190425390052,45.554287238298436,31.0,2.109521269502603,0.0,False,False,False,False,True,16.0,#888888,5535.676,1
COL,Williams,27.0,2.0,84.497,27.601,28.848,28.048,HARD,11.0,True,318.0,319.0,314.0,328.0,32.57702871618807,45.45405743237613,31.0,2.1081148647522583,0.0,False,False,False,False,True,16.0,#888888,5620.315,1
COL,Williams,28.0,2.0,85.005,27.778,29.06,28.167,HARD,12.0,True,315.0,318.0,316.0,327.0,32.5,45.3,31.0,1.6086241375862418,0.0,False,False,False,False,True,16.0,#888888,5704.812,1
COL,Williams,29.0,2.0,85.634,27.595,29.349,28.69,HARD,13.0,True,323.0,329.0,316.0,340.0,32.5,46.194543333333336,32.0,2.3727166666666637,0.0,False,False,False,False,True,16.0,#888888,5789.817,1
COL,Williams,30.0,2.0,85.412,27.627,29.374,28.411,HARD,14.0,True,315.0,319.0,314.0,342.0,32.5,46.1,32.0,1.996358394026767,0.0,False,False,False,False,True,15.0,#888888,5875.451,1
COL,Williams,31.0,2.0,85.586,27.848,29.279,28.459,HARD,15.0,True,315.0,328.0,315.0,333.0,32.409454751546065,45.91890950309213,32.0,1.3756380123685163,0.0,False,False,False,False,True,15.0,#888888,5960.863,1
COL,Williams,32.0,2.0,85.433,27.856,29.424,28.153,HARD,16.0,True,311.0,317.0,313.0,356.0,32.5,45.83363442437171,32.0,1.4,0.0,False,False,False,False,True,13.0,#888888,6046.449,1
COL,Williams,33.0,2.0,84.868,27.777,29.002,28.089,HARD,17.0,True,313.0,316.0,313.0,324.0,32.651125777044484,45.7,32.0,1.3244371114777604,0.0,False,False,False,False,True,13.0,#888888,6131.882,1
COL,Williams,34.0,2.0,84.921,27.66,29.203,28.058,HARD,18.0,True,316.0,315.0,312.0,326.0,32.7,45.5,31.82990214872727,1.665980429745454,0.0,False,False,False,False,True,13.0,#888888,6216.75,1
COL,Williams,35.0,2.0,84.798,27.657,29.022,28.119,HARD,19.0,True,316.0,315.0,313.0,325.0,32.641439023983736,45.44143902398373,31.58560976016268,1.3828780479674643,0.0,False,False,False,False,True,13.0,#888888,6301.671,1
COL,Williams,36.0,2.0,84.84,27.749,28.911,28.18,HARD,20.0,True,316.0,316.0,313.0,323.0,32.50013163595161,45.4,32.0,1.2001316359516108,0.0,False,False,False,False,True,12.0,#888888,6386.469,1
COL,Williams,37.0,2.0,85.345,27.708,29.316,28.321,HARD,21.0,True,316.0,315.0,312.0,325.0,32.5,45.2,31.587361648219762,1.2650553407120952,0.0,False,False,False,False,True,12.0,#888888,6471.309,1
COL,Williams,38.0,2.0,85.194,27.77,29.172,28.252,HARD,22.0,True,317.0,316.0,313.0,326.0,32.5,45.03295384461521,31.0,1.4164769223076015,0.0,False,False,False,False,True,12.0,#888888,6556.654,1
